Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation
1006,0.012491422081867964,669,1338,16.713522745539336,2275.6552860655415,171.40528606554153,1.832814187536946e-05,0.11746126438546824,0.001801651136708039,0.9999983770252737
1006,0.012491422081867964,670,1340,16.73850558970307,2278.4785636828306,174.22856368283055,1.8328141628714346e-05,0.11746126280470671,0.0018016604289065273,0.9999983770085323
1006,0.012491422081867964,671,1342,16.763488433866808,2281.301841320965,177.0518413209652,1.8328142151667747e-05,0.11746126615620674,0.0018016510289130012,0.9999983770254679
1006,0.012491422081867964,672,1344,16.788471278030542,2284.125118936006,179.87511893600595,1.8328141670045224e-05,0.11746126306958775,0.001801647209523646,0.9999983770323496
1006,0.012491422081867964,673,1346,16.81345412219428,2286.948396581963,182.69839658196315,1.832814163293181e-05,0.11746126283173558,0.0018016654830133975,0.9999983769994268
1006,0.012491422081867964,674,1348,16.838436966358017,2289.7716741557592,185.52167415575923,1.8328141804753735e-05,0.11746126393290669,0.001801643061236187,0.9999983770398226
1006,0.012491422081867964,675,1350,16.86341981052175,2292.5949517820595,188.34495178205952,1.832814157113915e-05,0.11746126243571922,0.001801662402170704,0.9999983770049772
1006,0.012491422081867964,676,1352,16.88840265468549,2295.418229479579,191.16822947957917,1.832814193341323e-05,0.11746126475745874,0.0018016470453380172,0.9999983770326448
1006,0.012491422081867964,677,1354,16.913385498849223,2298.2415070904767,193.99150709047672,1.8328141723547355e-05,0.11746126341247183,0.0018016507228071545,0.9999983770260198
1006,0.012491422081867964,678,1356,16.93836834301296,2301.064784681922,196.814784681922,1.8328141843791735e-05,0.11746126418309315,0.0018016515414339984,0.9999983770245447
1006,0.012491422081867964,679,1358,16.963351187176695,2303.8880623155774,199.63806231557737,1.8328142115420846e-05,0.11746126592390785,0.0018016385197828376,0.9999983770480051
1006,0.012491422081867964,680,1360,16.988334031340433,2306.7113399708423,202.46133997084235,1.8328141658292814e-05,0.117461262994269,0.0018016639817530786,0.9999983770021316
1006,0.012491422081867964,681,1362,17.013316875504167,2309.5346175402133,205.28461754021328,1.8328141884447457e-05,0.11746126444364725,0.0018016558382276233,0.9999983770168034
1006,0.012491422081867964,682,1364,17.038299719667904,2312.3578951446643,208.10789514466433,1.83281415486399e-05,0.11746126229152619,0.0018016720182809564,0.999998376987652
1006,0.012491422081867964,683,1366,17.06328256383164,2315.1811728170624,210.93117281706236,1.8328141584045003e-05,0.11746126251843016,0.001801663114172926,0.9999983770036941
