time,max_ahead_HP_over_h2
45.18,0.0024125755672092853
45.2,0.0019994391008284888
45.22,0.0022413846121908994
45.24,0.0023598726507924454
45.260000000000005,0.00394812869033944
45.28,0.002264629592871762
45.3,0.0027087300378751205
45.32,0.002344368872372739
45.34,0.002815627918998303
45.36,0.0020941878182549126
45.379999999999995,0.005600953442510681
45.400000000000006,0.002265332822409166
45.42,0.004604846089924313
45.44,0.0022238007484732918
45.46,0.003721959282480776
45.480000000000004,0.0038080999332190278
45.5,0.00716285998263164
45.519999999999996,0.0037568742816545047
45.54,0.0077676267787705104
45.56,0.0036082099728975666
45.58,0.006647269002815996
45.6,0.0035474415994231744
45.620000000000005,0.007275657261890157
45.64,0.0028061456335200636
45.66,0.006532326813164141
45.68,0.003523081376819594
45.7,0.007786124112958222
45.72,0.004196528447901082
45.74,0.006949540672853549
45.760000000000005,0.004841559066605458
45.78,0.006769443367116531
45.8,0.00482438185732056
45.82,0.006206575826557442
45.84,0.00525160585719968
45.86,0.004796538341188816
45.879999999999995,0.005082748649972792
45.900000000000006,0.0038967750301125317
45.92,0.0022992601971936616
45.94,0.0041222548098260895
45.96,0.003457622269183578
45.980000000000004,0.0037834365981530417
46.0,0.004259826194499794
46.019999999999996,0.002738076586394824
46.04,0.002392011036345964
46.06,0.0025729950096066616
46.08,0.0019417808685431627
46.1,0.002284178273504046
46.120000000000005,0.0019611324924618625
46.14,0.003081789015526193
46.16,0.0020407598731273903
46.18,0.0028423265102795613
46.2,0.002347278578880767
46.22,0.0034553837136392256
46.24,0.00200076146258114
46.260000000000005,0.0038900895261447083
46.28,0.0020110668174911743
46.3,0.004553718374756589
46.32,0.002396745979207056
46.34,0.005411783757195475
46.36,0.003581019030672112
46.379999999999995,0.0072079782517120335
46.400000000000006,0.003989088063214942
46.42,0.007802354916398652
46.44,0.002610104742463394
46.46,0.005618514766802096
46.480000000000004,0.0035789488416137845
46.5,0.007239817322626966
46.519999999999996,0.003267390857609521
46.54,0.0076062203976414305
46.56,0.0029508464421782866
46.58,0.0072038338492764736
46.6,0.004311961734667948
46.620000000000005,0.007379814424900707
46.64,0.004887292796706248
46.66,0.008181382880635536
46.68,0.0036921255943918535
46.7,0.006271225722412153
46.72,0.004983522192184559
46.74,0.0038460629925826215
46.760000000000005,0.0035939367761035333
46.78,0.00479035731482179
46.8,0.0030130177947906723
46.82,0.005002273296922647
46.84,0.0031679341727810957
46.86,0.003938664336045248
46.879999999999995,0.004003526353554793
46.900000000000006,0.0024130221776638293
46.92,0.0027126256558140894
46.94,0.0020687920660385603
46.96,0.0018530497084937331
46.980000000000004,0.002125064343268978
47.0,0.002139701355352111
47.019999999999996,0.0019667848454982587
47.04,0.00195632493185544
47.06,0.0022918067916267507
47.08,0.0020328070674026926
47.1,0.003083739793503124
47.120000000000005,0.0023019353133528174
47.14,0.0029377925040188235
47.16,0.00254762056952578
47.18,0.0034522823266442243
47.2,0.00252959185862969
47.22,0.00444420897560896
47.24,0.003255359074102968
47.260000000000005,0.006836053795808968
47.28,0.00324865690158208
47.3,0.007105012668807242
47.32,0.0021572972491935415
47.34,0.006153381399109059
47.36,0.003417173645620986
47.379999999999995,0.006238919358633827
47.400000000000006,0.003049541562696618
47.42,0.007063777204396198
47.44,0.0034234456128703745
47.46,0.0075493811444383415
47.480000000000004,0.004158895779293739
47.5,0.007156610946187042
47.519999999999996,0.004982063165663272
47.54,0.008682751831549197
47.56,0.005667904198768626
47.58,0.0073703106254418395
47.6,0.004706080558475337
47.620000000000005,0.004118144648345807
47.64,0.0038787227668650418
47.66,0.0050669134694580455
47.68,0.003763008543130009
47.7,0.005776737556138688
47.72,0.00389631682918792
47.74,0.004046894614953769
47.760000000000005,0.004213414171574504
47.78,0.003290896979254297
47.8,0.00322544638918952
47.82,0.002162081198021508
47.84,0.0019156798947392248
47.86,0.0021689996081070704
47.879999999999995,0.002468256381951356
47.900000000000006,0.0028943121136334195
47.92,0.002595049815253348
47.94,0.002956495266926557
47.96,0.0021832664206449495
47.980000000000004,0.003615374639345742
48.0,0.0021527378435346814
48.019999999999996,0.002356036216489471
48.04,0.0020561066061618523
48.06,0.0037476080413460402
48.08,0.0028945941146018587
48.1,0.004469441211598677
48.120000000000005,0.003075218243361034
48.14,0.00560190348793437
48.16,0.0028856090280210984
48.18,0.007491902559754456
48.2,0.002435146338277874
48.22,0.007198052418435587
48.24,0.00313525829363191
48.260000000000005,0.005459188748380512
48.28,0.0021446459900312702
48.3,0.0074228073908295155
48.32,0.0038409160369715293
48.34,0.00670987526184593
48.36,0.0029710256420461155
48.379999999999995,0.007878015086213296
48.400000000000006,0.0037548236419920134
48.42,0.008143614617256417
48.44,0.005235490250537855
48.46,0.0065246096678174305
48.480000000000004,0.004381114856640877
48.5,0.005566413380958368
48.519999999999996,0.00418762632363807
48.54,0.004553418027419986
48.56,0.003579166743625373
48.58,0.005765293828888538
48.6,0.004142330662900213
48.620000000000005,0.004956773380549678
48.64,0.004456748219496241
48.66,0.0024911426768018654
48.68,0.0034875031247509616
48.7,0.0034664244086846296
48.72,0.003048490167462686
48.74,0.0021937718537610364
48.760000000000005,0.0015977814058143946
48.78,0.0020033380932798273
48.8,0.0016307392895078907
48.82,0.003294180554650264
48.84,0.0016644486177092139
48.86,0.0028135329047162573
48.879999999999995,0.0018985662651910828
48.900000000000006,0.003969021077989336
48.92,0.001748617197168573
48.94,0.0020231863722584725
48.96,0.0036906089749743957
48.980000000000004,0.005262628689626812
49.0,0.004624496706536283
49.019999999999996,0.005083495988065343
49.04,0.0028754201337222764
49.06,0.006502587436739174
49.08,0.0031724473530936
49.1,0.00641650060291687
49.120000000000005,0.0029081984090986745
49.14,0.00711571429297641
49.16,0.002056287766672333
49.18,0.005895642314539176
49.2,0.002852389207477292
49.22,0.007441842063487622
49.24,0.0043101262331959175
49.260000000000005,0.008730310003304683
49.28,0.005074628307898366
49.3,0.007892052880062577
49.32,0.004969800553097282
49.34,0.0069052432016588824
49.36,0.004281791000944022
49.379999999999995,0.006230345306017518
49.400000000000006,0.004696643699310206
49.42,0.0053816876127584816
49.44,0.00418321077712753
49.46,0.006273708896188507
49.480000000000004,0.0038098499872237005
49.5,0.005199409917058451
49.519999999999996,0.0043687649005601185
49.54,0.003977109525176111
49.56,0.0047194084376950595
49.58,0.0027088243423201664
49.6,0.002768259142410873
49.620000000000005,0.0031910964125287933
49.64,0.00249050353967621
49.66,0.002117556270880111
49.68,0.0022766782301365455
49.7,0.0025240055915714903
49.72,0.002703728792723663
49.74,0.0022639731495338574
49.760000000000005,0.00229842671668009
49.78,0.0024698046221106854
49.8,0.0028794203902814453
49.82,0.0028348330960970645
49.84,0.002769933627489698
49.86,0.003776293670425681
49.879999999999995,0.003226979966670238
49.900000000000006,0.005535179385832808
49.92,0.0035702262741129044
49.94,0.0055354137782520196
49.96,0.002936352720215395
49.980000000000004,0.005756677192516827
50.0,0.003416769366783517
