label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_equal_c,3.8000000000000003,3800,1.0,abs,0.02,20.0,0.001,0.0,0.0003038521963585311,,,,
c0_equal_c,3.8200000000000003,3820,1.0,abs,0.02,20.0,0.001,0.0,0.0008011895467570164,,,,
c0_equal_c,3.84,3840,1.0,abs,0.02,20.0,0.001,0.0,0.000513169421738302,,,,
c0_equal_c,3.86,3860,1.0,abs,0.02,20.0,0.001,0.0,0.0005869401762300983,,,,
c0_equal_c,3.88,3880,1.0,abs,0.02,20.0,0.001,0.0,0.0006935662878955742,,,,
c0_equal_c,3.9,3900,1.0,abs,0.02,20.0,0.001,0.0,0.0005642695326934688,,,,
c0_equal_c,3.92,3920,1.0,abs,0.02,20.0,0.001,0.0,0.0004890239343335645,,,,
c0_equal_c,3.94,3940,1.0,abs,0.02,20.0,0.001,0.0,0.0003815810293978989,,,,
c0_equal_c,3.96,3960,1.0,abs,0.02,20.0,0.001,0.0,0.0004583853740591397,,,,
c0_equal_c,3.98,3980,1.0,abs,0.02,20.0,0.001,0.0,0.0005226017237639215,,,,
c0_equal_c,4.0,4000,1.0,abs,0.02,20.0,0.001,0.0,0.0007812590952913275,,,,
c0_equal_c,4.0200000000000005,4020,1.0,abs,0.02,20.0,0.001,0.0,0.0004327368347445822,,,,
c0_equal_c,4.04,4040,1.0,abs,0.02,20.0,0.001,0.0,0.0006324981348368645,,,,
c0_equal_c,4.0600000000000005,4060,1.0,abs,0.02,20.0,0.001,0.0,0.0006292577856018349,,,,
c0_equal_c,4.08,4080,1.0,abs,0.02,20.0,0.001,0.0,0.0003960725457921905,,,,
c0_equal_c,4.1,4100,1.0,abs,0.02,20.0,0.001,0.0,0.0002889946088098203,,,,
c0_equal_c,4.12,4120,1.0,abs,0.02,20.0,0.001,0.0,0.0006877201643734338,,,,
c0_equal_c,4.14,4140,1.0,abs,0.02,20.0,0.001,0.0,0.0003440529457885942,,,,
c0_equal_c,4.16,4160,1.0,abs,0.02,20.0,0.001,0.0,0.0007092330786849827,,,,
c0_equal_c,4.18,4180,1.0,abs,0.02,20.0,0.001,0.0,0.0005721407858636247,,,,
c0_equal_c,4.2,4200,1.0,abs,0.02,20.0,0.001,0.0,0.00028921617228974005,,,,
c0_equal_c,4.22,4220,1.0,abs,0.02,20.0,0.001,0.0,0.0006643052601433331,,,,
c0_equal_c,4.24,4240,1.0,abs,0.02,20.0,0.001,0.0,0.00035363838830922443,,,,
c0_equal_c,4.26,4260,1.0,abs,0.02,20.0,0.001,0.0,0.00036145359706482767,,,,
c0_equal_c,4.28,4280,1.0,abs,0.02,20.0,0.001,0.0,0.0005061933497022955,,,,
c0_equal_c,4.3,4300,1.0,abs,0.02,20.0,0.001,0.0,0.0007523439108994359,,,,
c0_equal_c,4.32,4320,1.0,abs,0.02,20.0,0.001,0.0,0.0003418398089317227,,,,
c0_equal_c,4.34,4340,1.0,abs,0.02,20.0,0.001,0.0,0.0003385660557791751,,,,
c0_equal_c,4.36,4360,1.0,abs,0.02,20.0,0.001,0.0,0.0004929019082889375,,,,
c0_equal_c,4.38,4380,1.0,abs,0.02,20.0,0.001,0.0,0.0008060871782648944,,,,
c0_equal_c,4.4,4400,1.0,abs,0.02,20.0,0.001,0.0,0.0008186364115427354,,,,
c0_equal_c,4.42,4420,1.0,abs,0.02,20.0,0.001,0.0,0.0004838915738939258,,,,
c0_equal_c,4.44,4440,1.0,abs,0.02,20.0,0.001,0.0,0.0004038032460214192,,,,
c0_equal_c,4.46,4460,1.0,abs,0.02,20.0,0.001,0.0,0.0006283836102589293,,,,
c0_equal_c,4.48,4480,1.0,abs,0.02,20.0,0.001,0.0,0.0004371031824658774,,,,
c0_equal_c,4.5,4500,1.0,abs,0.02,20.0,0.001,0.0,0.00038998611235361306,,,,
c0_equal_c,4.5200000000000005,4520,1.0,abs,0.02,20.0,0.001,0.0,0.0008773151828850977,,,,
c0_equal_c,4.54,4540,1.0,abs,0.02,20.0,0.001,0.0,0.00038324210951035754,,,,
c0_equal_c,4.5600000000000005,4560,1.0,abs,0.02,20.0,0.001,0.0,0.000394991147087402,,,,
c0_equal_c,4.58,4580,1.0,abs,0.02,20.0,0.001,0.0,0.0007255986851088022,,,,
c0_equal_c,4.6000000000000005,4600,1.0,abs,0.02,20.0,0.001,0.0,0.00045435860803859124,,,,
c0_equal_c,4.62,4620,1.0,abs,0.02,20.0,0.001,0.0,0.0005238835071632928,,,,
c0_equal_c,4.64,4640,1.0,abs,0.02,20.0,0.001,0.0,0.0006065817921980788,,,,
c0_equal_c,4.66,4660,1.0,abs,0.02,20.0,0.001,0.0,0.0004535474993458731,,,,
c0_equal_c,4.68,4680,1.0,abs,0.02,20.0,0.001,0.0,0.0005312023521579014,,,,
c0_equal_c,4.7,4700,1.0,abs,0.02,20.0,0.001,0.0,0.0004488775495685478,,,,
c0_equal_c,4.72,4720,1.0,abs,0.02,20.0,0.001,0.0,0.0005487078866845688,,,,
c0_equal_c,4.74,4740,1.0,abs,0.02,20.0,0.001,0.0,0.0005207380673426108,,,,
c0_equal_c,4.76,4760,1.0,abs,0.02,20.0,0.001,0.0,0.0007080106929132657,,,,
c0_equal_c,4.78,4780,1.0,abs,0.02,20.0,0.001,0.0,0.0004422437278574911,,,,
