label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
baseline,3.36,3360,0.0,abs,0.02,20.0,0.001,1.0,0.11342814115824874,0.8836277520995278,0.4681901277467684,0.059011218298761034,3.2729379547385804
baseline,3.38,3380,0.0,abs,0.02,20.0,0.001,1.0,0.11419596401955097,0.8813183950710433,0.4725228952224434,0.06462655683376799,3.395828878011594
baseline,3.4,3400,0.0,abs,0.02,20.0,0.001,1.0,0.10723327433904471,0.8416258408325326,0.5400610558473297,0.07534423013584213,3.4189425148164023
baseline,3.42,3420,0.0,abs,0.02,20.0,0.001,1.0,0.11185547194956816,0.8474970051107703,0.5308001755164318,0.0764414417224081,3.42379481497076
baseline,3.44,3440,0.0,abs,0.02,20.0,0.001,1.0,0.1140758108691219,0.889390692730308,0.45714789257383986,0.06418769677635101,3.427437040308231
baseline,3.46,3460,0.0,abs,0.02,20.0,0.001,1.0,0.10896980840736245,0.8573005020488287,0.5148163256801654,0.0704390308034936,3.4439367187249257
baseline,3.48,3480,0.0,abs,0.02,20.0,0.001,1.0,0.10207406395820892,0.920012223300865,0.3918896642895797,0.05896699183361003,1.3621276544790817
baseline,3.5,3500,0.0,abs,0.02,20.0,0.001,1.0,0.10794704860241977,0.9266756267999814,0.37586205274656487,0.04414568938432238,2.405701575137684
baseline,3.52,3520,0.0,abs,0.02,20.0,0.001,1.0,0.11435525779872924,0.8675261033993675,0.49739165646471206,0.06346437789332773,3.4008485867253384
baseline,3.54,3540,0.0,abs,0.02,20.0,0.001,1.0,0.1088127697463277,0.8278751057247402,0.5609124791990729,0.07113447859493165,3.4239767553729443
baseline,3.56,3560,0.0,abs,0.02,20.0,0.001,1.0,0.10681895874038123,0.8121106446369022,0.5835034711699967,0.07560816813000075,3.446105833628698
baseline,3.58,3580,0.0,abs,0.02,20.0,0.001,1.0,0.10064528248303915,0.7555816996208031,0.6550544215545291,0.05528499927926875,0.07832586222361648
baseline,3.6,3600,0.0,abs,0.02,20.0,0.001,1.0,0.11599208910175207,0.8744341090607161,0.48514429699955447,0.05200447422608802,3.391878915817541
baseline,3.62,3620,0.0,abs,0.02,20.0,0.001,1.0,0.1186828859322627,0.8501898239534104,0.526476270354201,0.06119591512658912,3.406675305018453
baseline,3.64,3640,0.0,abs,0.02,20.0,0.001,1.0,0.10763734446021558,0.854622558816045,0.5192497298629205,0.05899030580852528,3.419020202646996
baseline,3.66,3660,0.0,abs,0.02,20.0,0.001,1.0,0.10592167849919962,0.8196270761976958,0.5728974218510823,0.07192841483347165,3.425081096149164
baseline,3.68,3680,0.0,abs,0.02,20.0,0.001,1.0,0.11840036386201692,0.8621142213832858,0.5067139916054135,0.06281936656926632,3.428747571564328
baseline,3.7,3700,0.0,abs,0.02,20.0,0.001,1.0,0.11606858819056601,0.882738619021894,0.4698643745670867,0.06731273743222929,1.1572897346765174
baseline,3.72,3720,0.0,abs,0.02,20.0,0.001,1.0,0.10281972640039705,0.8829240705245837,0.4695157991892282,0.06976336413978106,1.1704213845053424
baseline,3.74,3740,0.0,abs,0.02,20.0,0.001,1.0,0.10785563829985458,0.8673694238913401,0.4976648294770336,0.06125971940176851,3.384822836092482
baseline,3.7600000000000002,3760,0.0,abs,0.02,20.0,0.001,1.0,0.13148142881924674,0.7667300927303038,0.6419695981133217,0.09902874868794868,3.4186767419858803
baseline,3.7800000000000002,3780,0.0,abs,0.02,20.0,0.001,1.0,0.11519757150801575,0.6285402668466142,0.7777770457865073,0.10051724619654984,0.0544929779811234
baseline,3.8000000000000003,3800,0.0,abs,0.02,20.0,0.001,1.0,0.09365390881477821,0.7500074790665037,0.6614293472052083,0.08079990636409551,0.08448278022999034
baseline,3.8200000000000003,3820,0.0,abs,0.02,20.0,0.001,1.0,0.09711840026026684,0.903617081468324,0.428341184196276,0.06046215300256037,0.11237594020015251
baseline,3.84,3840,0.0,abs,0.02,20.0,0.001,1.0,0.10115978905550417,0.8211606124027154,0.5706971601807717,0.07167547867886224,3.3920379794429483
baseline,3.86,3860,0.0,abs,0.02,20.0,0.001,1.0,0.11191859188512401,0.8073715288942269,0.5900434003791576,0.07886782758055119,3.4051420531203966
baseline,3.88,3880,0.0,abs,0.02,20.0,0.001,1.0,0.11099910019492337,0.8744260230215105,0.4851588711574642,0.06413332540631131,3.4118021900697943
baseline,3.9,3900,0.0,abs,0.02,20.0,0.001,1.0,0.12955156018541203,0.8094330962253966,0.5872121105145637,0.08944376212402501,3.430266784696677
baseline,3.92,3920,0.0,abs,0.02,20.0,0.001,1.0,0.12782653173270694,0.8183912681915749,0.5746614065236898,0.08223408704058183,0.9453611209721728
baseline,3.94,3940,0.0,abs,0.02,20.0,0.001,1.0,0.1271353210364071,0.8197747758286437,0.5726860544094793,0.07526590048606349,0.9610304694275822
baseline,3.96,3960,0.0,abs,0.02,20.0,0.001,1.0,0.1276491685097895,0.7307651214672491,0.6826289894569058,0.09266523294772355,3.375000267517736
baseline,3.98,3980,0.0,abs,0.02,20.0,0.001,1.0,0.1193343363394626,0.6510909864298153,0.7589996886625516,0.11278812173587949,3.404921397521978
baseline,4.0,4000,0.0,abs,0.02,20.0,0.001,1.0,0.13590030133591113,0.6951566009354202,0.7188583310888962,0.10751936862788318,3.4343617676007234
baseline,4.0200000000000005,4020,0.0,abs,0.02,20.0,0.001,1.0,0.1060992560989714,0.8642917913953189,0.5029907547129177,0.05685691408292834,0.084514843756482
baseline,4.04,4040,0.0,abs,0.02,20.0,0.001,1.0,0.10612953583277007,0.9314875609972977,0.36377317617892824,0.05363118961874029,0.9148081044324883
baseline,4.0600000000000005,4060,0.0,abs,0.02,20.0,0.001,1.0,0.09689706342089052,0.8804177213988271,0.4741989412123324,0.053103960373351806,3.413951876414602
baseline,4.08,4080,0.0,abs,0.02,20.0,0.001,1.0,0.0923661203211185,0.8414818454492786,0.5402853910474315,0.06268488935524903,3.430436654695093
baseline,4.1,4100,0.0,abs,0.02,20.0,0.001,1.0,0.09994526584377868,0.857652082947905,0.5142304003218011,0.06251676027895456,3.429723289724782
baseline,4.12,4120,0.0,abs,0.02,20.0,0.001,1.0,0.10119953284265808,0.9205550084097425,0.39061294972355803,0.04381646934752701,3.4278769996932574
baseline,4.14,4140,0.0,abs,0.02,20.0,0.001,1.0,0.09603050660548994,0.8488021774306979,0.5287105669351673,0.06223251415479851,3.446530086051604
baseline,4.16,4160,0.0,abs,0.02,20.0,0.001,1.0,0.09976611534825011,0.8974516676484999,0.4411128021662106,0.039518471725012785,0.18527375097116128
baseline,4.18,4180,0.0,abs,0.02,20.0,0.001,1.0,0.11819785132368199,0.8475977491999536,0.5306392894906786,0.058680642815472424,3.3886527574326077
baseline,4.2,4200,0.0,abs,0.02,20.0,0.001,1.0,0.13280873986377575,0.7542945051731229,0.6565362133695549,0.09376190245436865,3.4111131510120405
