time,X_cells_unwrapped,A_over_h2,relL2
0.35000000000000003,451.186409246018,0.1011939178688876,0.11791475938613263
0.36,452.6591668278391,0.10119392028021462,0.1157117890242457
0.37,454.13192461389974,0.10119392198344837,0.10915189103472088
0.38,455.60468254426746,0.10119392318677357,0.10736962805895059
0.39,457.07744057662325,0.10119392403705697,0.10285703488892312
0.4,458.550198681063,0.1011939246380025,0.10184929599768175
0.41000000000000003,460.02295683646446,0.1011939250627757,0.0995893085790162
0.42,461.49571502789655,0.10119392536309366,0.09915487432128806
0.43,462.96847324480825,0.10119392557542964,0.09880825372479116
0.44,464.44123147974136,0.10119392572560451,0.09809921657561399
0.45,465.91398972742013,0.10119392583180821,0.09797841891455461
0.46,467.38674798411955,0.1011939259069468,0.09774111419202673
0.47000000000000003,468.8595062471976,0.10119392596009522,0.09770312569310063
0.48,470.3322645147958,0.10119392599771022,0.09763006050703629
0.49,471.805022785588,0.1011939260243222,0.09761884377548426
0.5,473.27778105864934,0.10119392604316155,0.09759748334437579
0.51,474.75053933331156,0.10119392605649472,0.09759430041324806
0.52,476.2232976091167,0.10119392606593366,0.09758826076028268
0.53,477.6960558857257,0.10119392607261929,0.09758738114779075
0.54,479.1688141629133,0.10119392607734873,0.09758571193807387
0.55,480.64157244050625,0.10119392608070511,0.09758547345672107
0.56,482.11433071839446,0.10119392608307345,0.09758501978064563
0.5700000000000001,483.5870889964884,0.10119392608476155,0.0975849561068524
0.58,485.0598472747341,0.10119392608594516,0.09758483442584942
0.59,486.53260555308583,0.10119392608679639,0.0975848176631514
0.6,488.0053638315159,0.10119392608738523,0.09758478539855941
0.61,489.47812211000183,0.10119392608781563,0.09758478105343056
0.62,490.95088038852776,0.1011939260881059,0.09758477780780377
0.63,492.4236386670845,0.10119392608832356,0.09758477148880487
0.64,493.89639694566074,0.10119392608846414,0.09758477066402173
0.65,495.3691552242553,0.10119392608857314,0.0975847690260655
0.66,496.84191350285795,0.10119392608863921,0.09758476882336072
0.67,498.3146717814724,0.1011939260886915,0.09758476840528701
0.68,499.7874300600885,0.10119392608872112,0.09758476835867005
0.6900000000000001,501.2601883387127,0.10119392608874282,0.09758476825458312
0.7000000000000001,502.7329466173347,0.10119392608875517,0.09758476824548729
0.71,504.20570489596207,0.10119392608875974,0.0975847682208393
0.72,505.6784631745852,0.10119392608876443,0.09758476821995712
0.73,507.15122145321124,0.10119392608875896,0.0975847682148515
0.74,508.623979731832,0.10119392608876082,0.09758476821533207
0.75,510.09673801045324,0.10119392608874968,0.09758476821478179
0.76,511.56949628906875,0.10119392608875095,0.09758476821522365
0.77,513.0422545676822,0.101193926088737,0.0975847682156015
0.78,514.51501284629,0.10119392608873859,0.09758476821583052
0.79,515.987771124893,0.10119392608872406,0.09758476821630556
0.8,517.4605294034905,0.10119392608872618,0.09758476821637427
0.81,518.9332876820804,0.10119392608871318,0.09758476821678629
0.8200000000000001,520.4060459606654,0.10119392608871598,0.09758476821674121
0.8300000000000001,521.878804239241,0.1011939260887064,0.09758476821701771
0.84,523.3515625178126,0.10119392608871029,0.09758476821694055
0.85,524.8243207963736,0.10119392608870635,0.09758476821708054
0.86,526.297079074932,0.10119392608871165,0.09758476821699331
0.87,527.7698373534802,0.10119392608871369,0.09758476821699891
0.88,529.2425956320271,0.10119392608871904,0.09758476821692383
0.89,530.7153539105653,0.10119392608872609,0.09758476821680537
0.9,532.188112189104,0.10119392608873039,0.09758476821675852
0.91,533.6608704676361,0.10119392608874148,0.09758476821653533
0.92,535.1336287461701,0.10119392608874435,0.09758476821652579
0.93,536.6063870247002,0.1011939260887584,0.09758476821622526
0.9400000000000001,538.0791453032332,0.1011939260887598,0.09758476821625234
0.9500000000000001,539.5519035817654,0.10119392608877556,0.09758476821590496
0.96,541.0246618603011,0.1011939260887758,0.0975847682159594
0.97,542.4974201388392,0.10119392608879191,0.09758476821559853
0.98,543.9701784173814,0.10119392608879144,0.09758476821566657
0.99,545.4429366959293,0.10119392608880652,0.0975847682153258
1.0,546.9156949744815,0.10119392608880584,0.09758476821539067
1.01,548.3884532530423,0.10119392608881862,0.09758476821510088
1.02,549.8612115316071,0.10119392608881832,0.09758476821514685
1.03,551.3339698101823,0.10119392608882781,0.09758476821493366
1.04,552.8067280887609,0.10119392608882828,0.09758476821494828
1.05,554.2794863673504,0.1011939260888337,0.09758476821483038
1.06,555.7522446459424,0.10119392608883523,0.09758476821480679
1.07,557.2250029245449,0.10119392608883612,0.09758476821479364
1.08,558.6977612031487,0.1011939260888387,0.09758476821473112
1.09,560.1705194817617,0.10119392608883512,0.09758476821482209
1.1,561.6432777603753,0.10119392608883845,0.09758476821472704
1.11,563.1160360389962,0.10119392608883085,0.09758476821491195
1.12,564.5887943176173,0.10119392608883447,0.09758476821479725
1.1300000000000001,566.0615525962434,0.10119392608882348,0.09758476821505728
1.1400000000000001,567.5343108748699,0.1011939260888268,0.09758476821494017
1.1500000000000001,569.0070691534988,0.10119392608881346,0.09758476821525063
1.16,570.4798274321284,0.10119392608881568,0.09758476821515068
1.17,571.9525857107578,0.10119392608880116,0.09758476821548207
1.18,573.4253439893884,0.10119392608880165,0.09758476821541845
1.19,574.8981022680159,0.10119392608878718,0.09758476821574055
1.2,576.3708605466447,0.10119392608878544,0.09758476821572909
1.21,577.8436188252683,0.10119392608877224,0.09758476821601346
1.22,579.3163771038929,0.10119392608876791,0.09758476821606465
1.23,580.7891353825104,0.10119392608875699,0.09758476821628656
1.24,582.2618936611284,0.10119392608875011,0.09758476821640213
1.25,583.7346519397377,0.1011939260887423,0.09758476821654302
1.26,585.2074102183464,0.10119392608873332,0.09758476821671551
1.27,586.6801684969453,0.10119392608872915,0.09758476821676353
1.28,588.1529267755419,0.10119392608871887,0.09758476821697513
1.29,589.6256850541286,0.10119392608871874,0.09758476821692469
1.3,591.0984433327112,0.10119392608870831,0.09758476821714994
1.31,592.5712016112844,0.10119392608871261,0.09758476821700598
1.32,594.0439598898524,0.10119392608870405,0.0975847682172178
1.33,595.5167181684124,0.10119392608871307,0.09758476821699534
1.34,596.9894764469663,0.10119392608870771,0.097584768217168
1.35,598.4622347255147,0.10119392608872,0.09758476821689381
1.36,599.934993004057,0.10119392608871763,0.09758476821700889
1.37,601.4077512825968,0.10119392608873108,0.09758476821671581
1.3800000000000001,602.8805095611309,0.10119392608873165,0.09758476821676113
1.3900000000000001,604.3532678396658,0.10119392608874467,0.09758476821648424
1.4000000000000001,605.8260261181958,0.10119392608874823,0.09758476821645415
1.41,607.2987843967295,0.10119392608875954,0.0975847682162232
1.42,608.7715426752595,0.10119392608876601,0.09758476821611675
1.43,610.2443009537953,0.10119392608877471,0.09758476821595256
1.44,611.7170592323295,0.1011939260887838,0.09758476821577525
1.45,613.1898175108713,0.10119392608878933,0.09758476821568902
1.46,614.6625757894136,0.10119392608880048,0.09758476821545264
1.47,616.1353340679649,0.10119392608880269,0.09758476821544557
1.48,617.6080923465189,0.10119392608881508,0.09758476821516884
1.49,619.0808506250822,0.10119392608881424,0.09758476821523317
1.5,620.5536089036505,0.10119392608882695,0.09758476821494018
