label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_half,20.740000000000002,20740,0.5,abs,0.02,20.0,0.001,0.5,0.003639410230337366,0.7450290982080183,0.6670319653684876,0.0022091122309737046,3.417236769302505
c0_half,20.76,20760,0.5,abs,0.02,20.0,0.001,0.5,0.002001835266551064,,,,
c0_half,20.78,20780,0.5,abs,0.02,20.0,0.001,0.5,0.004178018088927115,0.726779207892385,0.6868711545663548,0.0025000707746672137,3.4259891221034984
c0_half,20.8,20800,0.5,abs,0.02,20.0,0.001,0.5,0.0019452866748038884,,,,
c0_half,20.82,20820,0.5,abs,0.02,20.0,0.001,0.5,0.0028899150871851604,,,,
c0_half,20.84,20840,0.5,abs,0.02,20.0,0.001,0.5,0.0018609658607739194,,,,
c0_half,20.86,20860,0.5,abs,0.02,20.0,0.001,0.5,0.0011717136455562836,,,,
c0_half,20.88,20880,0.5,abs,0.02,20.0,0.001,0.5,0.001988582969673907,,,,
c0_half,20.900000000000002,20900,0.5,abs,0.02,20.0,0.001,0.5,0.0023816842312465386,,,,
c0_half,20.92,20920,0.5,abs,0.02,20.0,0.001,0.5,0.0021413975935117707,,,,
c0_half,20.94,20940,0.5,abs,0.02,20.0,0.001,0.5,0.003032883105774821,0.667086592171149,0.744980186679809,0.0020772071798503653,3.4415478665947177
c0_half,20.96,20960,0.5,abs,0.02,20.0,0.001,0.5,0.001456052990042003,,,,
c0_half,20.98,20980,0.5,abs,0.02,20.0,0.001,0.5,0.00364495783292609,0.5327447723870885,0.846275964147765,0.002779519574316888,3.429913880087817
c0_half,21.0,21000,0.5,abs,0.02,20.0,0.001,0.5,0.0009546725745940149,,,,
c0_half,21.02,21020,0.5,abs,0.02,20.0,0.001,0.5,0.0046950920495154366,0.6315135244197124,0.7753648615168174,0.003187349327795983,3.4379932359550267
c0_half,21.04,21040,0.5,abs,0.02,20.0,0.001,0.5,0.0019756096917599155,,,,
c0_half,21.06,21060,0.5,abs,0.02,20.0,0.001,0.5,0.005374566301701886,0.6277033022201882,0.778452673180503,0.003756778477001138,3.4336021767571765
c0_half,21.080000000000002,21080,0.5,abs,0.02,20.0,0.001,0.5,0.0018802594256421723,,,,
c0_half,21.1,21100,0.5,abs,0.02,20.0,0.001,0.5,0.005629653168305721,0.5665906416056592,0.8239994204153832,0.004186552234766216,3.431406057051621
c0_half,21.12,21120,0.5,abs,0.02,20.0,0.001,0.5,0.001992404016024451,,,,
c0_half,21.14,21140,0.5,abs,0.02,20.0,0.001,0.5,0.006529074580172595,0.6344474429521526,0.7729660032184308,0.004278914197402855,3.4398077509580283
c0_half,21.16,21160,0.5,abs,0.02,20.0,0.001,0.5,0.0036854231439450336,0.8238793139202669,0.5667652742487584,0.002169089895084027,3.397736138491915
c0_half,21.18,21180,0.5,abs,0.02,20.0,0.001,0.5,0.00792489215659935,0.6185425662534347,0.7857512925427584,0.005369512637231915,3.4393769204880513
c0_half,21.2,21200,0.5,abs,0.02,20.0,0.001,0.5,0.00335588228295617,0.852167697118784,0.523268779870602,0.001945926461435611,3.3874803166155374
c0_half,21.22,21220,0.5,abs,0.02,20.0,0.001,0.5,0.007980939459224384,0.6140733800452358,0.7892489365972053,0.005535401746675204,3.430838154411383
c0_half,21.240000000000002,21240,0.5,abs,0.02,20.0,0.001,0.5,0.003409150259441254,0.9202173894310987,0.39140765984918263,0.0014739627915007433,3.4707725391005724
c0_half,21.26,21260,0.5,abs,0.02,20.0,0.001,0.5,0.007034034201117984,0.4858469940816798,0.874043876668555,0.005336555695912785,3.4184186844067135
c0_half,21.28,21280,0.5,abs,0.02,20.0,0.001,0.5,0.0032474638133985624,0.6375821900608282,0.7703823407355842,0.0021730067044038216,3.449827242710228
c0_half,21.3,21300,0.5,abs,0.02,20.0,0.001,0.5,0.004566101678569493,0.6715268034519449,0.7409802644103369,0.0029283098659798946,3.4236319235158703
c0_half,21.32,21320,0.5,abs,0.02,20.0,0.001,0.5,0.0030205118097341352,0.8575426500406397,0.514412872468484,0.001435515623386762,3.4643160346022484
c0_half,21.34,21340,0.5,abs,0.02,20.0,0.001,0.5,0.006381591423146484,0.680553896093387,0.7326980240945867,0.004018173251733908,3.4269829115926917
c0_half,21.36,21360,0.5,abs,0.02,20.0,0.001,0.5,0.004802025972728281,0.8554978504297415,0.5178063614036543,0.0023042382914991834,3.4605597305411244
c0_half,21.38,21380,0.5,abs,0.02,20.0,0.001,0.5,0.008032865179389614,0.5858617140923379,0.8104110388937136,0.005553492252782029,3.4198055307640303
c0_half,21.400000000000002,21400,0.5,abs,0.02,20.0,0.001,0.5,0.004918510490537549,0.7353505360798134,0.6776869403250523,0.002929953692547806,3.4544002204815385
c0_half,21.42,21420,0.5,abs,0.02,20.0,0.001,0.5,0.006669326343084431,0.6034127132567207,0.7974290548256705,0.004600945012456283,3.418839146524842
c0_half,21.44,21440,0.5,abs,0.02,20.0,0.001,0.5,0.004338297699500235,0.7544350517396159,0.6563747044993761,0.0024646814528639966,3.454528953858855
c0_half,21.46,21460,0.5,abs,0.02,20.0,0.001,0.5,0.006452026522727108,0.6696852392694561,0.742645056742864,0.004063077265244544,3.4186037737039356
c0_half,21.48,21480,0.5,abs,0.02,20.0,0.001,0.5,0.0043481185664083835,0.7527608906502665,0.6582940387907348,0.0026076938561389227,3.452773940973369
c0_half,21.5,21500,0.5,abs,0.02,20.0,0.001,0.5,0.0051750904556306055,0.6411023399988985,0.7674553991261879,0.0034962074924276797,3.413585915296789
c0_half,21.52,21520,0.5,abs,0.02,20.0,0.001,0.5,0.004125399016687702,0.6936199068494241,0.7203411863986372,0.002570332465764497,3.4423073780771425
c0_half,21.54,21540,0.5,abs,0.02,20.0,0.001,0.5,0.0029585867407325088,,,,
c0_half,21.56,21560,0.5,abs,0.02,20.0,0.001,0.5,0.0021411442716310638,,,,
c0_half,21.580000000000002,21580,0.5,abs,0.02,20.0,0.001,0.5,0.0018024117185085468,,,,
c0_half,21.6,21600,0.5,abs,0.02,20.0,0.001,0.5,0.0015867901575089712,,,,
c0_half,21.62,21620,0.5,abs,0.02,20.0,0.001,0.5,0.0034366531810096153,0.7989087619047117,0.6014522343061673,0.0018565848523424064,3.4185246294275693
c0_half,21.64,21640,0.5,abs,0.02,20.0,0.001,0.5,0.002437764949835019,,,,
c0_half,21.66,21660,0.5,abs,0.02,20.0,0.001,0.5,0.0037786672229740436,0.7118753764545992,0.7023058083183013,0.002509946106131873,3.4081803103508044
c0_half,21.68,21680,0.5,abs,0.02,20.0,0.001,0.5,0.0038038999223537658,0.7236102494326443,0.6902088139947404,0.002258348854086484,3.4360404393634134
c0_half,21.7,21700,0.5,abs,0.02,20.0,0.001,0.5,0.002195204147392561,,,,
c0_half,21.72,21720,0.5,abs,0.02,20.0,0.001,0.5,0.0021490798871585262,,,,
c0_half,21.740000000000002,21740,0.5,abs,0.02,20.0,0.001,0.5,0.001556451107720379,,,,
c0_half,21.76,21760,0.5,abs,0.02,20.0,0.001,0.5,0.0010275383874096284,,,,
c0_half,21.78,21780,0.5,abs,0.02,20.0,0.001,0.5,0.0034683038980801687,0.6098307516702031,0.7925316740152124,0.002485426634449564,3.4358117462952684
c0_half,21.8,21800,0.5,abs,0.02,20.0,0.001,0.5,0.0014588125512657504,,,,
c0_half,21.82,21820,0.5,abs,0.02,20.0,0.001,0.5,0.0032206285149685115,0.6370785451166565,0.770798889044376,0.0021771484951321352,3.4430793820036243
c0_half,21.84,21840,0.5,abs,0.02,20.0,0.001,0.5,0.0021662137630515934,,,,
c0_half,21.86,21860,0.5,abs,0.02,20.0,0.001,0.5,0.004022192955321923,0.5962943207543638,0.8027658955362342,0.0027945910131477567,3.4430294349969515
c0_half,21.88,21880,0.5,abs,0.02,20.0,0.001,0.5,0.0019501898854127563,,,,
c0_half,21.900000000000002,21900,0.5,abs,0.02,20.0,0.001,0.5,0.00439967542576198,0.5562102619791,0.8310416021290032,0.0032225221692094392,3.436666192795151
c0_half,21.92,21920,0.5,abs,0.02,20.0,0.001,0.5,0.0013528218591000822,,,,
c0_half,21.94,21940,0.5,abs,0.02,20.0,0.001,0.5,0.003665596860181262,0.6091976904292911,0.7930183944749439,0.002647074177242429,3.4386054610954453
c0_half,21.96,21960,0.5,abs,0.02,20.0,0.001,0.5,0.0013243786090782713,,,,
