A,v,vth,delta,resid
0.171096693139484,3.5349106048311083,3.5349103274293108,2.774017975326615e-07,1.2169712297846626e-05
0.1710966931389559,3.5349106231602527,3.5349103274184026,2.95741850120379e-07,1.2169716169214135e-05
0.1710966931391868,3.5349106206838963,3.534910327423172,2.932607241490359e-07,1.2169712297846626e-05
0.1710966931392691,3.5349105732821555,3.534910327424872,2.458572834207473e-07,1.2169687766596213e-05
0.1710966931392243,3.534910572605239,3.5349103274239466,2.451812926018704e-07,1.2169687766596213e-05
0.1710966931391868,3.534910658517694,3.534910327423172,3.3109452202140233e-07,1.2169670667701576e-05
0.1710966931391868,3.5349106033897915,3.534910327423172,2.759666193341559e-07,1.2169687766596213e-05
0.1710966931389559,3.5349105744308638,3.5349103274184026,2.470124611519964e-07,1.2169712297846626e-05
0.1710966931392243,3.5349106052424397,3.5349103274239466,2.7781849309960194e-07,1.2169670667701576e-05
0.1710966931387481,3.5349106073806396,3.53491032741411,2.799665295150078e-07,1.216968084990834e-05
0.171096693139484,3.534910609069867,3.5349103274293108,2.816405562100499e-07,1.2169712297846626e-05
0.1710966931391868,3.5349106103413246,3.534910327423172,2.8291815246106466e-07,1.2169667345951852e-05
0.1710966931389559,3.5349105703392674,3.5349103274184026,2.4292086475696806e-07,1.2169687766596213e-05
0.1710966931392243,3.5349106047361225,3.5349103274239466,2.7731217588922163e-07,1.216968084990834e-05
0.1710966931390006,3.534910572215091,3.5349103274193263,2.4479576454794483e-07,1.216968084990834e-05
0.1710966931391868,3.5349106297398354,3.534910327423172,3.023166632587504e-07,1.2169712297846626e-05
0.1710966931392691,3.534910591206249,3.534910327424872,2.637813767414343e-07,1.2169687766596213e-05
0.1710966931391868,3.5349105734192237,3.534910327423172,2.4599605152886284e-07,1.2169712297846626e-05
0.1710966931390006,3.53491057285632,3.5349103274193263,2.4543699383983153e-07,1.216968084990834e-05
0.1710966931391868,3.534910574882165,3.534910327423172,2.474589928525006e-07,1.2169687766596213e-05
0.1710966931390006,3.5349106097036125,3.5349103274193263,2.822842861682773e-07,1.216968084990834e-05
0.1710966931389559,3.5349105724048187,3.5349103274184026,2.4498641604253635e-07,1.2169687766596213e-05
0.1710966931391868,3.5349106095331564,3.534910327423172,2.821099842620356e-07,1.216968084990834e-05
0.1710966931392243,3.534910575884636,3.5349103274239466,2.484606893560226e-07,1.2169667345951852e-05
0.1710966931391868,3.5349106074459846,3.534910327423172,2.8002281249328576e-07,1.216968084990834e-05
0.1710966931389559,3.5349106244120745,3.5349103274184026,2.969936718777433e-07,1.2169712297846626e-05
0.1710966931392243,3.5349106473539496,3.5349103274239466,3.1993000293439877e-07,1.2169670667701576e-05
0.1710966931392691,3.534910571615035,3.534910327424872,2.4419016275700756e-07,1.2169712297846626e-05
0.1710966931387089,3.534910574071852,3.534910327413301,2.466585509175445e-07,1.2169670667701576e-05
0.1710966931392691,3.5349106390076606,3.534910327424872,3.1158278845921927e-07,1.2169687766596213e-05
0.1710966931392243,3.534910602657018,3.5349103274239466,2.7523307144505793e-07,1.2169712297846626e-05
0.1710966931390006,3.5349105726719525,3.5349103274193263,2.452526262075594e-07,1.216968084990834e-05
0.1710966931392243,3.5349106345520847,3.5349103274239466,3.071281380329083e-07,1.2169718324588554e-05
0.171096693139484,3.534910604419142,3.5349103274293108,2.769898310717167e-07,1.2169712297846626e-05
0.1710966931391868,3.534910618550472,3.534910327423172,2.91127300044991e-07,1.2169716169214135e-05
0.1710966931390006,3.5349106084940227,3.5349103274193263,2.8107469640659133e-07,1.2169716169214135e-05
0.1710966931391868,3.534910611088345,3.534910327423172,2.8366517268452185e-07,1.2169670667701576e-05
0.1710966931390006,3.5349105753656205,3.5349103274193263,2.4794629416291514e-07,1.2169712297846626e-05
0.1710966931392243,3.534910632264031,3.5349103274239466,3.048400842864396e-07,1.2169667345951852e-05
0.1710966931390006,3.5349106080328525,3.5349103274193263,2.806135261934628e-07,1.216968084990834e-05
0.1710966931391868,3.5349106067594875,3.534910327423172,2.793363154118822e-07,1.2169687766596213e-05
0.1710966931391868,3.5349105708364683,3.534910327423172,2.4341329618593477e-07,1.216968084990834e-05
0.1710966931387481,3.53491057521766,3.53491032741411,2.478035501241038e-07,1.2169712297846626e-05
0.1710966931390006,3.5349106506342647,3.5349103274193263,3.2321493836917625e-07,1.2169670667701576e-05
0.1710966931391868,3.5349105743097953,3.534910327423172,2.4688662314531484e-07,1.2169687766596213e-05
0.1710966931392691,3.5349105960414287,3.534910327424872,2.686165565535248e-07,1.2169716169214135e-05
0.1710966931390006,3.5349106137065194,3.5349103274193263,2.8628719306311723e-07,1.2169712297846626e-05
0.1710966931392691,3.5349105924823556,3.534910327424872,2.6505748351723923e-07,1.2169712297846626e-05
