A,v,vth,delta,resid
0.1025621703872865,2.118340021680092,2.118338900777965,1.120902126672263e-06,8.609391312046539e-05
0.1025621703857668,2.1183399196037866,2.118338900746596,1.018857190615563e-06,8.627749832106004e-05
0.1025621703866447,2.1183399495120034,2.1183389007647175,1.0487472859033176e-06,8.604933343977453e-05
0.1025621678811744,2.1183401155812933,2.1183388490479276,1.26653336574023e-06,8.603261724920812e-05
0.1025621703873289,2.118340046073541,2.1183389007788405,1.1452947004109149e-06,8.608002429230955e-05
0.102562169779472,2.1183400093905917,2.1183388882317318,1.1211588599735478e-06,8.604588354353229e-05
0.1025621703857669,2.11834002300126,2.1183389007465983,1.1222546616451723e-06,8.627749832123886e-05
0.1025621703873877,2.1183398722841478,2.118338900780054,9.715040936164598e-07,8.606423113300073e-05
0.1025621703746251,2.1183400402769883,2.118338900516614,1.1397603740803675e-06,8.699843412596072e-05
0.1025621703857668,2.118340031254195,2.118338900746596,1.130507599089725e-06,8.627749832106004e-05
0.1025621703872865,2.118339943239144,2.118338900777965,1.0424611787129834e-06,8.609391312046539e-05
0.1025621703873289,2.11833987574249,2.1183389007788405,9.749636493694425e-07,8.608002429236154e-05
0.1025621678811744,2.1183400465281315,2.1183388490479276,1.197480203884993e-06,8.603261724920812e-05
0.1025621678811744,2.118340105614052,2.1183388490479276,1.2565661244856585e-06,8.603261724920812e-05
0.1025621703792153,2.1183399296882652,2.1183389006113633,1.0290769019150048e-06,8.606420822837829e-05
0.1025621703867217,2.118339889820222,2.1183389007663065,9.890539156565126e-07,8.608002233765382e-05
0.1025621703856176,2.118340145010948,2.1183389007435167,1.244267431310675e-06,8.627749265554245e-05
0.1025621703866447,2.11834008098151,2.1183389007647175,1.1802167922958517e-06,8.608002233765382e-05
0.1025621703872863,2.118340035953182,2.1183389007779607,1.1351752213784039e-06,8.609391311632535e-05
0.1025621703872863,2.118340020091096,2.1183389007779607,1.1193131350673013e-06,8.609391311632535e-05
0.102562169779472,2.1183400163123105,2.1183388882317318,1.128080578727264e-06,8.604588354353229e-05
0.1025621703838747,2.118340053618135,2.11833890070754,1.1529105949925622e-06,8.609382200316195e-05
0.1025621703778927,2.118339994661955,2.1183389005840625,1.0940778927270856e-06,8.713642199417603e-05
0.1025621678811744,2.1183401200784737,2.1183388490479276,1.2710305461460791e-06,8.762155233193334e-05
0.1025621702613427,2.1183401902477823,2.11833889817829,1.2920694922868847e-06,8.69985475179113e-05
0.1025621702354512,2.1183399679594843,2.118338897643849,1.0703156352320775e-06,8.607838610917358e-05
0.1025621703873877,2.118339976041838,2.118338900780054,1.0752617840559253e-06,8.606423113300073e-05
0.1025621703857668,2.118340068157406,2.118338900746596,1.1674108097992075e-06,8.627749832106004e-05
0.1025621703746251,2.1183400132684658,2.118338900516614,1.1127518515507973e-06,8.699843412596072e-05
0.1025621703856176,2.118340083105987,2.1183389007435167,1.182362470153464e-06,8.609382200316195e-05
0.1025621703872865,2.1183399650803674,2.118338900777965,1.0643024022094494e-06,8.609391312046539e-05
0.1025621703856176,2.118339978978203,2.1183389007435167,1.0782346864246506e-06,8.608002233765382e-05
0.102562169779472,2.11833995504798,2.1183388882317318,1.066816248229685e-06,8.604588354353229e-05
0.102562169779472,2.1183399921327233,2.1183388882317318,1.103900991505924e-06,8.604588354353229e-05
0.1025621703872865,2.1183399805496466,2.118338900777965,1.0797716814003877e-06,8.609391312046539e-05
0.1025621703874336,2.1183399704798362,2.1183389007810014,1.0696988348435355e-06,8.604935429511404e-05
0.102562170379388,2.1183400010844426,2.118338900614928,1.1004695146255017e-06,8.699843396548961e-05
0.1025621703857668,2.118340103843703,2.118338900746596,1.2030971068277552e-06,8.627749832106004e-05
0.1025621703873877,2.1183400098225453,2.118338900780054,1.1090424911763819e-06,8.606423113212973e-05
0.1025621703872865,2.118339933667475,2.118338900777965,1.0328895099220858e-06,8.609391312046539e-05
0.1025621703873877,2.118340014567699,2.118338900780054,1.1137876447797623e-06,8.606423113212973e-05
0.1025621703792153,2.118340004366966,2.1183389006113633,1.1037556024717787e-06,8.608002233765382e-05
0.1025621703838747,2.1183400531363334,2.11833890070754,1.1524287932829225e-06,8.609382200316195e-05
0.1025621678811744,2.11834010633096,2.1183388490479276,1.2572830323520634e-06,8.627282904228075e-05
0.1025621703872863,2.118340039099746,2.1183389007779607,1.1383217852767302e-06,8.609391311632535e-05
0.1025621703857669,2.118339929252845,2.1183389007465983,1.0285062468362582e-06,8.627749832123886e-05
0.1025621703866447,2.1183400581396974,2.1183389007647175,1.1573749798543531e-06,8.604933343977453e-05
0.102562169779472,2.11834006106729,2.1183388882317318,1.1728355580054028e-06,8.604588354353229e-05
