case,sign,cell,time,rank,rho_F,max_ahead_HP_over_h2,fit_center_rel_cells,fit_A_over_h2,fit_relL2,fit_corr,candidate_peak_cell,candidate_peak_amp,edge_HP_over_h2
h002_mid_k20,-1,50,1.0,3,1.130946548553021,0.11509948036647003,157.20169229982866,0.05887686709210731,0.9213728101100327,0.388680003074433,157,0.11509948036647003,0.03535436176314851
h002_mid_k20,-1,50,1.0,4,1.130946548553021,0.11509948036647003,151.80225030833992,0.03355716841011324,0.9751276570283502,0.22164397690530674,153,0.06745527043960764,0.03535436176314851
h002_mid_k20,-1,50,1.0,5,1.130946548553021,0.11509948036647003,165.55500415715073,0.017965319685084653,0.9929225090719942,0.11876401381805861,167,0.040923253418542985,0.03535436176314851
h002_mid_k20,-1,52,1.04,1,1.130946548553021,0.10652575919261362,152.8836764186417,0.05702269631761728,0.9041891688573834,0.4271322358719768,149,0.024619589619821323,0.018106909824569487
h002_mid_k20,-1,52,1.04,2,1.130946548553021,0.10652575919261362,152.88367709861905,0.05702286397503663,0.9254990983343355,0.3787498105376848,153,0.10652575919261362,0.018106909824569487
h002_mid_k20,-1,52,1.04,3,1.130946548553021,0.10652575919261362,171.72633358736937,0.04943789692513041,0.9432189205326936,0.3321717446580008,171,0.08365143524138638,0.018106909824569487
h002_mid_k20,-1,52,1.04,4,1.130946548553021,0.10652575919261362,165.87128315771292,0.04732558049073922,0.9491467942797551,0.31483386556796045,167,0.07719742948358041,0.018106909824569487
h002_mid_k20,-1,52,1.04,5,1.130946548553021,0.10652575919261362,158.26679951247343,0.04071847582035678,0.96271804369801,0.27050687299637494,157,0.08325764827474061,0.018106909824569487
h002_mid_k20,-1,54,1.08,1,1.130946548553021,0.10910613944242717,153.94859505945476,0.058230232672000636,0.91052936054717,0.41344441413757366,157,0.022674166979466948,0.056688437549781166
h002_mid_k20,-1,54,1.08,2,1.130946548553021,0.10910613944242717,153.9485972680153,0.058230227881577876,0.9105422770700533,0.4134159668760776,154,0.10910613944242717,0.056688437549781166
h002_mid_k20,-1,54,1.08,3,1.130946548553021,0.10910613944242717,166.59437928487523,0.054051563182287383,0.9151101654211062,0.40320390020801594,170,0.027714164080864936,0.056688437549781166
h002_mid_k20,-1,54,1.08,4,1.130946548553021,0.10910613944242717,166.594380627105,0.054051643028088014,0.923250807129608,0.38419779688921635,167,0.09171680444341744,0.056688437549781166
h002_mid_k20,-1,54,1.08,5,1.130946548553021,0.10910613944242717,166.59438047839024,0.05405164320174163,0.9232528236871953,0.38419295094212796,163,0.02128327336032122,0.056688437549781166
h002_mid_k20,-1,56,1.12,1,1.130946548553021,0.11466121633835731,167.92858691823676,0.06469781266822519,0.8525860459451766,0.5225868676684952,171,0.0484546554411951,0.07829085207755512
h002_mid_k20,-1,56,1.12,2,1.130946548553021,0.11466121633835731,149.52283134939603,0.059390074297819236,0.900224454470334,0.43542614939113367,146,0.022703306421534786,0.07829085207755512
h002_mid_k20,-1,56,1.12,3,1.130946548553021,0.11466121633835731,167.92856289884867,0.06469792597163652,0.9010701731090526,0.4336733138356819,166,0.08343631295741004,0.07829085207755512
h002_mid_k20,-1,56,1.12,4,1.130946548553021,0.11466121633835731,149.52283997876657,0.05939017065286345,0.9122166057183129,0.4097082672484902,150,0.11466121633835731,0.07829085207755512
h002_mid_k20,-1,56,1.12,5,1.130946548553021,0.11466121633835731,155.20458975980068,0.04278123266025799,0.9584306698319168,0.28532551783102633,154,0.07128905617831667,0.07829085207755512
h002_mid_k20,-1,58,1.16,1,1.130946548553021,0.11190887901627371,168.5000200662081,0.05024321361326256,0.844337106950121,0.535812327057805,173,0.0355264305561688,0.06375307890483672
h002_mid_k20,-1,58,1.16,2,1.130946548553021,0.11190887901627371,150.62806469478573,0.059613743729476774,0.9101965798487786,0.41417651554812474,150,0.11190887901627371,0.06375307890483672
h002_mid_k20,-1,58,1.16,3,1.130946548553021,0.11190887901627371,150.62806430814146,0.05961373965829918,0.9140671157396524,0.40556295186246105,154,0.02159416056136328,0.06375307890483672
h002_mid_k20,-1,58,1.16,4,1.130946548553021,0.11190887901627371,168.45559380501004,0.05024732870078614,0.9379363876952284,0.34680734224815124,166,0.050248678001762435,0.06375307890483672
h002_mid_k20,-1,58,1.16,5,1.130946548553021,0.11190887901627371,145.07900368971184,0.04229801720982735,0.9521247866896927,0.30570965076540735,146,0.0752822503455601,0.06375307890483672
h002_mid_k20,-1,60,1.2,1,1.130946548553021,0.10806765802672767,146.23517966336794,0.05783748056702204,0.9090248599602845,0.4167418913118584,143,0.03270402351106726,0.0452020393515704
h002_mid_k20,-1,60,1.2,2,1.130946548553021,0.10806765802672767,146.23518158025843,0.05783747859147925,0.9100412862148347,0.41451762011336646,146,0.10806765802672767,0.0452020393515704
h002_mid_k20,-1,60,1.2,3,1.130946548553021,0.10806765802672767,161.9630935817271,0.043457195940845135,0.9562323638849204,0.29260838378121884,162,0.07876325572447396,0.0452020393515704
h002_mid_k20,-1,60,1.2,4,1.130946548553021,0.10806765802672767,151.92362542586795,0.04062494973089831,0.9609310574491657,0.2767878299882929,151,0.06628113158197038,0.0452020393515704
h002_mid_k20,-1,60,1.2,5,1.130946548553021,0.10806765802672767,153.5000176698751,0.035012547425930324,0.9718565243221913,0.23557354718301934,158,0.04699195590731574,0.0452020393515704
h002_mid_k20,-1,62,1.24,1,1.130946548553021,0.10459925518705605,171.26187414995024,0.049425029826395836,0.8961023687100353,0.4438474341395516,171,0.07168913105031809,0.05389198126630521
h002_mid_k20,-1,62,1.24,2,1.130946548553021,0.10459925518705605,171.26187484791546,0.049425030637119456,0.9269845977042294,0.37509939431986333,167,0.042403487006402736,0.05389198126630521
h002_mid_k20,-1,62,1.24,3,1.130946548553021,0.10459925518705605,147.27859811965732,0.05434876106795696,0.9292866721660847,0.3693592843485643,147,0.10459925518705605,0.05389198126630521
h002_mid_k20,-1,62,1.24,4,1.130946548553021,0.10459925518705605,147.27858872572403,0.05434877295741024,0.9382988705542814,0.34582543214251904,151,0.018062860832774457,0.05389198126630521
h002_mid_k20,-1,62,1.24,5,1.130946548553021,0.10459925518705605,141.98513197050602,0.04307198140858894,0.943625016640729,0.33101635604571605,139,0.009892932274382316,0.05389198126630521
h002_mid_k20,-1,64,1.28,1,1.130946548553021,0.11562263876547794,142.9703518247311,0.057844485699593794,0.9181607776018631,0.3962080090981783,143,0.11562263876547794,0.01771116348916804
h002_mid_k20,-1,64,1.28,2,1.130946548553021,0.11562263876547794,171.26361085782764,0.033121895376515505,0.9491831086186695,0.3147243656169622,173,0.02737502588056558,0.01771116348916804
h002_mid_k20,-1,64,1.28,3,1.130946548553021,0.11562263876547794,171.26360522400398,0.03312190163245123,0.9500899410895022,0.31197612703626304,170,0.043425088632843514,0.01771116348916804
h002_mid_k20,-1,64,1.28,4,1.130946548553021,0.11562263876547794,170.49997996345564,0.0316088741985649,0.9630452094084877,0.26933979400631114,166,0.04696280031924108,0.01771116348916804
h002_mid_k20,-1,64,1.28,5,1.130946548553021,0.11562263876547794,156.97512648544796,0.04220122411496941,0.9630757987863785,0.26923039537165594,157,0.08083237552380287,0.01771116348916804
h002_mid_k20,-1,66,1.32,1,1.130946548553021,0.09782058316111299,138.49997950838326,0.05402135570886063,0.9058438288377325,0.423611800775895,134,0.012459056359894161,0.043391829900562534
h002_mid_k20,-1,66,1.32,2,1.130946548553021,0.09782058316111299,138.60470035741378,0.05410076742472944,0.9265132617472709,0.3762621105113206,139,0.09260405334296168,0.043391829900562534
h002_mid_k20,-1,66,1.32,3,1.130946548553021,0.09782058316111299,144.05197447652165,0.0501105319370888,0.9419380015002075,0.3357868391253524,143,0.09782058316111299,0.043391829900562534
h002_mid_k20,-1,66,1.32,4,1.130946548553021,0.09782058316111299,144.05197958530357,0.05011053407713169,0.9449618974764604,0.3271803972087685,147,0.005114879297766801,0.043391829900562534
h002_mid_k20,-1,66,1.32,5,1.130946548553021,0.09782058316111299,157.13908754652255,0.043103149502383704,0.9632101394922047,0.2687493761470109,157,0.07714749415019455,0.043391829900562534
h002_mid_k20,-1,68,1.36,1,1.130946548553021,0.11431732769294244,171.2190932113798,0.061059043419131986,0.8810763225553131,0.47297411539365025,171,0.0945084684508781,0.07574041202562297
h002_mid_k20,-1,68,1.36,2,1.130946548553021,0.11431732769294244,171.2190913943739,0.06105904233515499,0.8858572542856841,0.46395789143997634,167,0.03881663164492486,0.07574041202562297
h002_mid_k20,-1,68,1.36,3,1.130946548553021,0.11431732769294244,139.66382958411475,0.06053734696939672,0.9102916280916504,0.41396757339947843,140,0.11431732769294244,0.07574041202562297
h002_mid_k20,-1,68,1.36,4,1.130946548553021,0.11431732769294244,139.66382669981726,0.06053735081806859,0.9131395898287223,0.4076470157960592,143,0.03916247888592693,0.07574041202562297
h002_mid_k20,-1,68,1.36,5,1.130946548553021,0.11431732769294244,152.08532020500638,0.0433493873471248,0.9678225355103525,0.2516337412953848,152,0.073822484765294,0.07574041202562297
h002_mid_k20,-1,70,1.4000000000000001,1,1.130946548553021,0.10272422656540688,171.97297279540237,0.05637808159495796,0.8895894583947206,0.45676098291446454,172,0.07639864134139542,0.05877480435681115
h002_mid_k20,-1,70,1.4000000000000001,2,1.130946548553021,0.10272422656540688,140.74551816673477,0.05335416185401729,0.9333089073497407,0.3590744817745103,140,0.09259537866294357,0.05877480435681115
h002_mid_k20,-1,70,1.4000000000000001,3,1.130946548553021,0.10272422656540688,135.23155257620192,0.05207890901909107,0.9337557272977365,0.357910941071484,136,0.10272422656540688,0.05877480435681115
h002_mid_k20,-1,70,1.4000000000000001,4,1.130946548553021,0.10272422656540688,152.34459956010517,0.049816927762319343,0.955965566735047,0.29347884969268323,156,0.049768923308891044,0.05877480435681115
h002_mid_k20,-1,70,1.4000000000000001,5,1.130946548553021,0.10272422656540688,152.34460608888583,0.04981683940309834,0.9581819805047685,0.28615955730319326,153,0.0827142980144364,0.05877480435681115
h002_mid_k20,-1,72,1.44,1,1.130946548553021,0.11462765625295235,136.32080758626853,0.05841432507223759,0.9176124286234122,0.39747632739050426,136,0.11462765625295235,0.04104640221763607
h002_mid_k20,-1,72,1.44,2,1.130946548553021,0.11462765625295235,153.50002028869415,0.044842965056019014,0.9339173510853416,0.3574889947141571,158,0.030829596879904147,0.04104640221763607
h002_mid_k20,-1,72,1.44,3,1.130946548553021,0.11462765625295235,166.86796010375826,0.03693561010909791,0.9476708691368227,0.3192489996686897,166,0.055991643503223276,0.04104640221763607
h002_mid_k20,-1,72,1.44,4,1.130946548553021,0.11462765625295235,152.85556854045194,0.04683330311603865,0.9568895693278596,0.2904519790112366,152,0.08432178713823857,0.04104640221763607
h002_mid_k20,-1,72,1.44,5,1.130946548553021,0.11462765625295235,147.14051379498517,0.03632172740277932,0.9744979962517694,0.22439620161956064,148,0.052618900346348245,0.04104640221763607
h002_mid_k20,-1,74,1.48,1,1.130946548553021,0.09978845412450021,169.69880225825455,0.05990493007839614,0.7920890946257104,0.6104054932379148,174,0.019597442089412456,0.067491613201572
h002_mid_k20,-1,74,1.48,2,1.130946548553021,0.09978845412450021,169.69878419445126,0.059905068840226075,0.8413626538432837,0.5404709841589896,171,0.07391101495045135,0.067491613201572
h002_mid_k20,-1,74,1.48,3,1.130946548553021,0.09978845412450021,169.49997994862326,0.05978111171276467,0.8876813468580158,0.46045827871843004,165,0.04399399285341389,0.067491613201572
h002_mid_k20,-1,74,1.48,4,1.130946548553021,0.09978845412450021,132.08351379191186,0.052782171081459404,0.9333038546430308,0.3590876145294632,132,0.09978845412450021,0.067491613201572
h002_mid_k20,-1,74,1.48,5,1.130946548553021,0.09978845412450021,154.15820996372406,0.04599724228647466,0.9520012257593209,0.30609421123691793,156,0.04643317545777596,0.067491613201572
h002_mid_k20,-1,76,1.52,1,1.130946548553021,0.11113934239986442,171.08290367016707,0.0665634643322226,0.7513857985076825,0.6598631538440165,171,0.07753064409688251,0.058864307104888866
h002_mid_k20,-1,76,1.52,2,1.130946548553021,0.11113934239986442,171.08290229408658,0.06656346396424534,0.8446607364454963,0.5353020085030055,167,0.013716115980668823,0.058864307104888866
h002_mid_k20,-1,76,1.52,3,1.130946548553021,0.11113934239986442,133.0659272271206,0.05643990413270756,0.9187777526999337,0.39477517797305806,133,0.11113934239986442,0.058864307104888866
h002_mid_k20,-1,76,1.52,4,1.130946548553021,0.11113934239986442,133.06592277587777,0.056439912126197665,0.9277590427262092,0.3731797939864216,137,0.04394784461211982,0.058864307104888866
h002_mid_k20,-1,76,1.52,5,1.130946548553021,0.11113934239986442,168.49997993379088,0.04119732849656936,0.945467931156954,0.3257151994515904,164,0.026866885952193307,0.058864307104888866
h002_mid_k20,-1,78,1.56,1,1.130946548553021,0.1124939789824546,128.71439829534938,0.06224347944463866,0.8761786400583136,0.48198650469236604,125,0.023139799506786823,0.022947797704831446
h002_mid_k20,-1,78,1.56,2,1.130946548553021,0.1124939789824546,128.71440362527835,0.06224359627888639,0.9019195067737777,0.4319041598560325,129,0.1124939789824546,0.022947797704831446
h002_mid_k20,-1,78,1.56,3,1.130946548553021,0.1124939789824546,148.49463278062922,0.054852486290609265,0.940127395769419,0.34082323823913496,147,0.0737861146390305,0.022947797704831446
h002_mid_k20,-1,78,1.56,4,1.130946548553021,0.1124939789824546,155.34123341296242,0.037310568761348875,0.9518285324623901,0.3066307955677196,155,0.05962537370990928,0.022947797704831446
h002_mid_k20,-1,78,1.56,5,1.130946548553021,0.1124939789824546,134.24047306901832,0.03595669129201683,0.9695832948947948,0.2447615865714094,133,0.07860405471852863,0.022947797704831446
h002_mid_k20,-1,80,1.6,1,1.130946548553021,0.11054318144734177,129.8758553822014,0.06260884837008769,0.895623214103355,0.4448135096410363,129,0.11054318144734177,0.07320423531272692
h002_mid_k20,-1,80,1.6,2,1.130946548553021,0.11054318144734177,129.8758563249678,0.06260885582880692,0.9047112973527648,0.42602519695703117,133,0.007870199084454264,0.07320423531272692
