cell,time,q,q_gauge,abs_q,hp_edge,case,map_kind,h,kappa,phi_right,seed_class,case_short
0,0.0,-0.0002289411879508,0.0002289411879508,0.0002289411879508,0.0013214424496726,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
1,0.01,0.0002341815082422,0.0002341815082422,0.0002341815082422,0.000512544821865,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
2,0.02,-0.0002526628636473,0.0002526628636473,0.0002526628636473,0.0004307700520431,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
3,0.03,0.0002686986897193,0.0002686986897193,0.0002686986897193,0.000435074891546,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
4,0.04,-0.0002855087646859,0.0002855087646859,0.0002855087646859,0.0004428914685065,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
5,0.05,0.0003026401750416,0.0003026401750416,0.0003026401750416,0.0004369986625297,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
6,0.06,-0.0003201235793514,0.0003201235793514,0.0003201235793514,0.0004456920208874,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
7,0.07,0.0003387158202773,0.0003387158202773,0.0003387158202773,0.0004379883345771,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
8,0.08,-0.0003579458252877,0.0003579458252877,0.0003579458252877,0.0004466599422594,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
9,0.09,0.0003786312394037,0.0003786312394037,0.0003786312394037,0.0004384020978215,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
10,0.1,-0.0004001969330941,0.0004001969330941,0.0004001969330941,0.0004458683749425,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
11,0.11,0.0004231835602339,0.0004231835602339,0.0004231835602339,0.0004133255262853,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
12,0.12,-0.0004472518419497,0.0004472518419497,0.0004472518419497,0.0003533152514852,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
13,0.13,0.0004736598007813,0.0004736598007813,0.0004736598007813,0.0004306899450848,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
14,0.14,-0.0005008003166703,0.0005008003166703,0.0005008003166703,0.0007952540772601,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
15,0.15,0.0005293717328968,0.0005293717328968,0.0005293717328968,0.0005257558378869,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
16,0.16,-0.000558891308668,0.000558891308668,0.000558891308668,0.0003758480578113,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
17,0.17,0.0005907607040958,0.0005907607040958,0.0005907607040958,0.0010885958940696,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
18,0.18,-0.000623507325651,0.000623507325651,0.000623507325651,0.0004467008198102,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
19,0.19,0.0006608083942528,0.0006608083942528,0.0006608083942528,0.0012999392155829,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
20,0.2,-0.000698336382486,0.000698336382486,0.000698336382486,0.0004490217655407,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
21,0.21,0.0007410948421052,0.0007410948421052,0.0007410948421052,0.0012295399556598,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
22,0.22,-0.0007833433996719,0.0007833433996719,0.0007833433996719,0.0004002580385716,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
23,0.23,0.0008296601834388,0.0008296601834388,0.0008296601834388,0.0012101317685531,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
24,0.24,-0.0008760313570663,0.0008760313570663,0.0008760313570663,0.0005908517040958,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
25,0.25,0.0009269851826955,0.0009269851826955,0.0009269851826955,0.0007711750932496,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
26,0.26,-0.0009762247110776,0.0009762247110776,0.0009762247110776,0.0015761065568738,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
27,0.27,0.0010329811876986,0.0010329811876986,0.0010329811876986,0.0002241597730102,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
28,0.28,-0.0010913161194774,0.0010913161194774,0.0010913161194774,0.0008837080454549,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
29,0.29,0.0011535286252471,0.0011535286252471,0.0011535286252471,0.0002503790596065,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
30,0.3,-0.0012174871870728,0.0012174871870728,0.0012174871870728,0.0015535681524149,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
31,0.31,0.0012887761321651,0.0012887761321651,0.0012887761321651,0.0008114771695255,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
32,0.32,-0.0013565902788231,0.0013565902788231,0.0013565902788231,0.0021275102118913,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
33,0.33,0.0014369206398505,0.0014369206398505,0.0014369206398505,0.0012317063770906,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
34,0.34,-0.0015115758410378,0.0015115758410378,0.0015115758410378,0.0023138520816631,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
35,0.35,0.0016015346585063,0.0016015346585063,0.0016015346585063,0.0013567754088274,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
36,0.36,-0.0016872334044952,0.0016872334044952,0.0016872334044952,0.0020325136525152,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
37,0.37,0.001789224834026,0.001789224834026,0.001789224834026,0.0021987352610081,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
38,0.38,-0.0018874902219012,0.0018874902219012,0.0018874902219012,0.0011885902325938,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
39,0.39,0.0020029031211146,0.0020029031211146,0.0020029031211146,0.0030646735885606,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
40,0.4,-0.0021094468314164,0.0021094468314164,0.0021094468314164,0.0017775624820353,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
41,0.41,0.0022380675314269,0.0022380675314269,0.0022380675314269,0.0025339203985154,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
42,0.42,-0.0023612137481465,0.0023612137481465,0.0023612137481465,0.0011632700483463,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
43,0.43,0.0025036178495869,0.0025036178495869,0.0025036178495869,0.0024775230877744,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
44,0.44,-0.0026406563996107,0.0026406563996107,0.0026406563996107,0.0016612167947678,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
45,0.45,0.0028018992152962,0.0028018992152962,0.0028018992152962,0.0033126367356513,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
46,0.46,-0.0029495436468205,0.0029495436468205,0.0029495436468205,0.0025704029870146,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
47,0.47,0.0031328458428198,0.0031328458428198,0.0031328458428198,0.0038558877679877,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
48,0.48,-0.0032890293560235,0.0032890293560235,0.0032890293560235,0.0034653596396746,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
49,0.49,0.003489210788164,0.003489210788164,0.003489210788164,0.0032998160463767,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
50,0.5,-0.0036544627084174,0.0036544627084174,0.0036544627084174,0.0046870859595457,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
51,0.51,0.0038725904810123,0.0038725904810123,0.0038725904810123,0.003166415499798,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
52,0.52,-0.0040597543785884,0.0040597543785884,0.0040597543785884,0.0046755687385892,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
53,0.53,0.0043048282667909,0.0043048282667909,0.0043048282667909,0.0041864898807769,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
54,0.54,-0.0045035991018042,0.0045035991018042,0.0045035991018042,0.0055231923614332,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
55,0.55,0.0047759991004001,0.0047759991004001,0.0047759991004001,0.0042682317533841,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
56,0.56,-0.0050054511832566,0.0050054511832566,0.0050054511832566,0.0051845592633857,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
57,0.5700000000000001,0.0053078019808819,0.0053078019808819,0.0053078019808819,0.0041762997005951,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
58,0.58,-0.0055626099334822,0.0055626099334822,0.0055626099334822,0.005623822361256,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
59,0.59,0.0058981120543164,0.0058981120543164,0.0058981120543164,0.0053111793415351,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
60,0.6,-0.0061688571762289,0.0061688571762289,0.0061688571762289,0.0064153839916547,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
61,0.61,0.0065481775628369,0.0065481775628369,0.0065481775628369,0.0073683893020746,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
62,0.62,-0.0068401077506805,0.0068401077506805,0.0068401077506805,0.0065143081661102,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
63,0.63,0.0072670275043148,0.0072670275043148,0.0072670275043148,0.0083907324987515,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
64,0.64,-0.0075721905662083,0.0075721905662083,0.0075721905662083,0.0076928902753555,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
65,0.65,0.0080358809137096,0.0080358809137096,0.0080358809137096,0.0085792704205347,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
66,0.66,-0.0083700606907951,0.0083700606907951,0.0083700606907951,0.0082334423306173,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
67,0.67,0.0088746707320314,0.0088746707320314,0.0088746707320314,0.0099782711639509,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
68,0.68,-0.0092072216248136,0.0092072216248136,0.0092072216248136,0.0097198572378107,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
69,0.6900000000000001,0.0097551468367824,0.0097551468367824,0.0097551468367824,0.0108207852048458,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
70,0.7000000000000001,-0.0101198815274447,0.0101198815274447,0.0101198815274447,0.0100402435809577,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
71,0.71,0.0107221081322198,0.0107221081322198,0.0107221081322198,0.0109250659761768,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
72,0.72,-0.0111079720437687,0.0111079720437687,0.0111079720437687,0.0111818276124908,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
73,0.73,0.0117364352232401,0.0117364352232401,0.0117364352232401,0.011438830173466,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
74,0.74,-0.0120766036173962,0.0120766036173962,0.0120766036173962,0.0136590979055561,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
75,0.75,0.0127114947266868,0.0127114947266868,0.0127114947266868,0.0131570469658318,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
76,0.76,-0.0130304189969264,0.0130304189969264,0.0130304189969264,0.0147608362423973,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
77,0.77,0.0136901637376324,0.0136901637376324,0.0136901637376324,0.0150311211024856,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
78,0.78,-0.0139579909144976,0.0139579909144976,0.0139579909144976,0.0162974946629622,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
79,0.79,0.0146314378961691,0.0146314378961691,0.0146314378961691,0.0157768368626317,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
80,0.8,-0.0148741770555002,0.0148741770555002,0.0148741770555002,0.0173615547836196,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
81,0.81,0.0155363399253545,0.0155363399253545,0.0155363399253545,0.0175754797382283,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
82,0.8200000000000001,-0.0156551096332653,0.0156551096332653,0.0156551096332653,0.0194231724080334,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
83,0.8300000000000001,0.0162837260026089,0.0162837260026089,0.0162837260026089,0.0192274534168779,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
84,0.84,-0.0163718932347762,0.0163718932347762,0.0163718932347762,0.0199951119598816,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
85,0.85,0.0170395224215971,0.0170395224215971,0.0170395224215971,0.0205093543158695,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
86,0.86,-0.0171131312883651,0.0171131312883651,0.0171131312883651,0.0204037369106224,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
87,0.87,0.0177667731057145,0.0177667731057145,0.0177667731057145,0.0219239565039857,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
88,0.88,-0.0176189625801376,0.0176189625801376,0.0176189625801376,0.023001371174916,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
89,0.89,0.0181542842149205,0.0181542842149205,0.0181542842149205,0.0235325916461105,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
90,0.9,-0.0178091445883957,0.0178091445883957,0.0178091445883957,0.0246319842930077,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
91,0.91,0.0182146672696276,0.0182146672696276,0.0182146672696276,0.0254981175421299,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
92,0.92,-0.0176416167204439,0.0176416167204439,0.0176416167204439,0.0260194179816172,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
93,0.93,0.0179375501488512,0.0179375501488512,0.0179375501488512,0.0260499797945957,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
94,0.94,-0.0172129076467768,0.0172129076467768,0.0172129076467768,0.0266791330556699,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
95,0.95,0.0173395392156062,0.0173395392156062,0.0173395392156062,0.0272148699913609,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
96,0.96,-0.0162634997225231,0.0162634997225231,0.0162634997225231,0.028352092640785,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
97,0.97,0.0161402288922422,0.0161402288922422,0.0161402288922422,0.0275710872328643,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
98,0.98,-0.0148583187639056,0.0148583187639056,0.0148583187639056,0.0287235897787855,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
99,0.99,0.0146101067246105,0.0146101067246105,0.0146101067246105,0.0272234346494731,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
100,1.0,-0.0133196644630217,0.0133196644630217,0.0133196644630217,0.0276400776465874,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
101,1.01,0.0129390000260005,0.0129390000260005,0.0129390000260005,0.0275187798487223,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
102,1.02,-0.0113459718723075,0.0113459718723075,0.0113459718723075,0.0281432324316005,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
103,1.03,0.0107771585912374,0.0107771585912374,0.0107771585912374,0.0272004248472327,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
104,1.04,-0.0089558385609888,0.0089558385609888,0.0089558385609888,0.0278616612823682,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
105,1.05,0.0082172896775779,0.0082172896775779,0.0082172896775779,0.0268618464635507,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
106,1.06,-0.0062498378805207,0.0062498378805207,0.0062498378805207,0.0267099502634269,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
107,1.07,0.0054890548963686,0.0054890548963686,0.0054890548963686,0.0247102460665977,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
108,1.08,-0.0036020639048282,0.0036020639048282,0.0036020639048282,0.0243156071078545,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
109,1.09,0.0028291431128145,0.0028291431128145,0.0028291431128145,0.023174011828719,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
110,1.1,-0.0008721571359848,0.0008721571359848,0.0008721571359848,0.0224175410852821,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
111,1.11,7.756320251634235e-05,7.756320251634235e-05,7.756320251634235e-05,0.020607954244337,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
112,1.12,0.0018253194806251,-0.0018253194806251,0.0018253194806251,0.0197204547541344,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
113,1.13,-0.0025660918481229,-0.0025660918481229,0.0025660918481229,0.0163307961731768,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
114,1.14,0.0041893679403668,-0.0041893679403668,0.0041893679403668,0.0153241371388325,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
115,1.15,-0.0049977579697362,-0.0049977579697362,0.0049977579697362,0.0130770052084592,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
116,1.16,0.0065775485699043,-0.0065775485699043,0.0065775485699043,0.0118908763117634,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
117,1.17,-0.0074616125408754,-0.0074616125408754,0.0074616125408754,0.0092442411631754,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
118,1.18,0.0090140770832611,-0.0090140770832611,0.0090140770832611,0.0080514789492897,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
119,1.19,-0.0100292357527019,-0.0100292357527019,0.0100292357527019,0.0056228546315147,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
120,1.2,0.0115353601546474,-0.0115353601546474,0.0115353601546474,0.0034815790642556,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
121,1.21,-0.0126452115454384,-0.0126452115454384,0.0126452115454384,0.0015147503866897,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
122,1.22,0.0141112312649982,-0.0141112312649982,0.0141112312649982,0.0021864904061729,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
123,1.23,-0.0153395308637137,-0.0153395308637137,0.0153395308637137,0.0046214840764863,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
124,1.24,0.0168683867195855,-0.0168683867195855,0.0168683867195855,0.0068833527285467,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
125,1.25,-0.018151938545283,-0.018151938545283,0.018151938545283,0.0081927095850608,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
126,1.26,0.0197099681507855,-0.0197099681507855,0.0197099681507855,0.011372547172623,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
127,1.27,-0.0208385286459864,-0.0208385286459864,0.0208385286459864,0.0137859293550135,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
128,1.28,0.0223649847397391,-0.0223649847397391,0.0223649847397391,0.0164435140769542,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
129,1.29,-0.0233853722145712,-0.0233853722145712,0.0233853722145712,0.017691558100329,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
130,1.3,0.0248858701637372,-0.0248858701637372,0.0248858701637372,0.0200419205871606,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
131,1.31,-0.0257079168561169,-0.0257079168561169,0.0257079168561169,0.0214637869262903,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
132,1.32,0.0271474293228783,-0.0271474293228783,0.0271474293228783,0.0229947012155728,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
133,1.33,-0.0277484444626143,-0.0277484444626143,0.0277484444626143,0.0243925107667828,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
134,1.34,0.0291267610201491,-0.0291267610201491,0.0291267610201491,0.0261566003916339,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
135,1.35,-0.0293543506692999,-0.0293543506692999,0.0293543506692999,0.0291123913828884,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
136,1.36,0.0305718529686518,-0.0305718529686518,0.0305718529686518,0.030206515572693,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
137,1.37,-0.0303587190818431,-0.0303587190818431,0.0303587190818431,0.0335251373298962,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
138,1.38,0.0312962050588089,-0.0312962050588089,0.0312962050588089,0.0341263274963418,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
139,1.39,-0.0305981607692477,-0.0305981607692477,0.0305981607692477,0.0368007444974578,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
140,1.4,0.0311112315876505,-0.0311112315876505,0.0311112315876505,0.0379331173478118,h0.01_k5_min,True,0.01,5,0.9375,min,"h=0.01, k=5, min"
0,0.0,-0.0002289411879508,0.0002289411879508,0.0002289411879508,0.0013214424496726,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
1,0.01,0.0002340039008886,0.0002340039008886,0.0002340039008886,0.0005125213658528,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
2,0.02,-0.0002527117320917,0.0002527117320917,0.0002527117320917,0.000430724401333,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
3,0.03,0.0002685351931017,0.0002685351931017,0.0002685351931017,0.0004348565292114,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
4,0.04,-0.0002854967786947,0.0002854967786947,0.0002854967786947,0.0004424842052592,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
5,0.05,0.0003024460090909,0.0003024460090909,0.0003024460090909,0.0004364904466206,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
6,0.06,-0.0003199804906508,0.0003199804906508,0.0003199804906508,0.0004450227107416,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
7,0.07,0.0003384191262361,0.0003384191262361,0.0003384191262361,0.0004372660105358,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
8,0.08,-0.0003579057603764,0.0003579057603764,0.0003579057603764,0.0004457558399586,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
9,0.09,0.0003783405364593,0.0003783405364593,0.0003783405364593,0.000437420544224,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
10,0.1,-0.0004001350462,0.0004001350462,0.0004001350462,0.0004447973831168,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
11,0.11,0.0004229007604368,0.0004229007604368,0.0004229007604368,0.0004121169334219,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
12,0.12,-0.0004471175611884,0.0004471175611884,0.0004471175611884,0.0003519345730151,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
13,0.13,0.0004733641798605,0.0004733641798605,0.0004733641798605,0.0004311643340772,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
14,0.14,-0.0005005403835388,0.0005005403835388,0.0005005403835388,0.0007966497032171,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
15,0.15,0.0005290382141527,0.0005290382141527,0.0005290382141527,0.0005258314118821,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
16,0.16,-0.0005587288792247,0.0005587288792247,0.0005587288792247,0.0003770132369274,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
17,0.17,0.0005903542974651,0.0005903542974651,0.0005903542974651,0.0010883102297027,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
18,0.18,-0.000623292149885,0.000623292149885,0.000623292149885,0.0004473147716925,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
19,0.19,0.0006603549586832,0.0006603549586832,0.0006603549586832,0.0012993298063861,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
20,0.2,-0.000698082543636,0.000698082543636,0.000698082543636,0.0004497828321028,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
21,0.21,0.0007406290227277,0.0007406290227277,0.0007406290227277,0.0012286199413229,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
22,0.22,-0.000783054476858,0.000783054476858,0.000783054476858,0.0004007009038807,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
23,0.23,0.0008292175742656,0.0008292175742656,0.0008292175742656,0.0012092316239399,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
24,0.24,-0.0008757666175669,0.0008757666175669,0.0008757666175669,0.0005910131207402,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
25,0.25,0.0009264575987345,0.0009264575987345,0.0009264575987345,0.0007705835150894,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
26,0.26,-0.0009759195529447,0.0009759195529447,0.0009759195529447,0.0015760427985014,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
27,0.27,0.0010324781989153,0.0010324781989153,0.0010324781989153,0.0002244022294546,h0.01_k5_min,residual_corrected,0.01,5,0.9375,min,"h=0.01, k=5, min"
