label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps1e-5,0.02,20,1e-05,151,3.02,0.02200183683330076,0.002050353854524654,7.17795039133377e-06,9.195827841838187e-06,1.3333332964550793,8.377580403063103,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,152,3.04,0.014460670310638312,0.0019270471867572257,5.088154313805639e-06,8.925764729173232e-06,1.3333333996866163,8.37758040303206,8.377580389295243
h002_k20_eps1e-5,0.02,20,1e-05,153,3.06,0.047319382289974475,0.002403031826525277,7.324949924135103e-06,9.054856379352501e-06,1.3333333006204167,8.377580403052544,8.377580389295243
h002_k20_eps1e-5,0.02,20,1e-05,154,3.08,0.07504578929790351,0.006099620166088074,4.6813381561470564e-05,9.711655413086914e-06,1.333333354244199,8.37758040315743,8.377580389295243
h002_k20_eps1e-5,0.02,20,1e-05,155,3.1,0.1087446274644443,0.01649510274667691,0.00035178082345568894,1.0350882637074307e-05,1.3333333273231909,8.37758040328019,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,156,3.12,0.07937435449299426,0.03032350631156917,0.001272651431937366,9.973007781731298e-06,1.3333333279247366,8.377580403216527,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,157,3.14,0.06007570086465601,0.03608183725300548,0.0019515748326837965,9.448482163198292e-06,1.3333333517106778,8.377580403136795,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,158,3.16,0.07872302718749545,0.0333459863859004,0.0017796005036176262,9.475847475579694e-06,1.3333333294293976,8.377580403164743,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,159,3.18,0.11274824538584081,0.021418967364971703,0.0007973361955961772,1.0087949168874119e-05,1.3333333813787802,8.37758040325413,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,160,3.2,0.11163997252046419,0.00807576341273366,0.00013434722280703621,1.0236837904742721e-05,1.3333333096070006,8.377580403308421,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,161,3.22,0.06733845109219994,0.0009945813081378204,2.5930094231237083e-06,9.868820133239317e-06,1.3333333246685766,8.377580403248754,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,162,3.24,0.04471510669972537,0.003020462134993761,1.0077605928909192e-05,9.694508740237905e-06,1.3333333526726032,8.377580403243044,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,163,3.2600000000000002,0.028421194997070746,0.0024542084491515352,7.1958687856633926e-06,9.774650403909375e-06,1.3333332875921595,8.37758040326419,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,164,3.2800000000000002,0.0142522734850986,0.0009353955461512656,1.0660980088494212e-06,9.392399818719745e-06,1.3333334028767663,8.377580403221714,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,165,3.3000000000000003,0.0731482985378385,0.0013842056936366664,2.3609318107373283e-06,9.57001003941737e-06,1.3333333137712136,8.377580403275198,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,166,3.3200000000000003,0.0766572188160592,0.006403261821571827,5.1436478518780597e-05,1.0091191167729945e-05,1.3333333338266116,8.37758040337352,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,167,3.34,0.0917000181698825,0.014997040747892284,0.00029087463275967473,1.047856325790274e-05,1.333333328002222,8.377580403473674,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,168,3.36,0.06504628659382311,0.02253475913383118,0.0006919988064012861,1.0130433786775917e-05,1.3333333375866838,8.377580403434456,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,169,3.38,0.05935460919021837,0.020961387171160653,0.0006306847163978118,9.558247545231133e-06,1.333333362453472,8.377580403356166,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,170,3.4,0.1049069162268798,0.013051468613795043,0.00025277828366071595,1.0011800054162412e-05,1.333333317282071,8.377580403472491,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,171,3.42,0.10674327712116534,0.0011120098999903155,2.238844457987029e-06,1.0305955268314586e-05,1.3333333711464954,8.37758040352501,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,172,3.44,0.09014104472814695,0.009839762674155051,0.00011919911479722131,1.0178445512062654e-05,1.3333333066539714,8.377580403540534,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,173,3.46,0.05618348005396786,0.014543400097400344,0.00027758056100333865,1.0219449482471005e-05,1.333333317467201,8.377580403568688,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,174,3.48,0.05452198678369259,0.01725712674647752,0.0004024278653443351,1.033387816237939e-05,1.3333333781688919,8.37758040362223,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,175,3.5,0.044673549475983704,0.01761820440944663,0.0004296348953026827,1.0111378461625625e-05,1.3333332921071643,8.377580403609846,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,176,3.52,0.02843163244719885,0.013912092079535475,0.00027195210428389624,9.888792175285202e-06,1.3333333926836586,8.377580403601543,8.37758038929524
h002_k20_eps1e-5,0.02,20,1e-05,177,3.54,0.08908965168334276,0.007919037310607828,8.944044716170865e-05,1.0148215107682306e-05,1.3333333265974165,8.37758040368925,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,178,3.56,0.08630059736115993,0.0006866559348560091,1.1235202490732444e-06,1.0676370529960532e-05,1.3333333335072655,8.377580403800259,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,179,3.58,0.09199537926380107,0.00843986275622603,8.856062887488663e-05,1.0793043176099618e-05,1.3333333313098055,8.377580403865188,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,180,3.6,0.05418420394845471,0.012897315579962272,0.00021722920000241983,1.0239138940905803e-05,1.3333333400734395,8.377580403802085,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,181,3.62,0.07178763287827343,0.008252610816318829,9.249025234939624e-05,9.976916283034031e-06,1.333333370611434,8.377580403777984,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,182,3.64,0.10309203844972042,0.001060750959724866,1.923707965640172e-06,1.0527042346190534e-05,1.3333332935933866,8.37758040392262,8.377580389295233
h002_k20_eps1e-5,0.02,20,1e-05,183,3.66,0.0761627156760499,0.006260418595699792,4.848209474464137e-05,1.0569566351435215e-05,1.3333333813122052,8.377580403943623,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,184,3.68,0.0748173268492743,0.012481798199047158,0.00020081466626534629,1.056763823342404e-05,1.3333332939607323,8.377580403988226,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,185,3.7,0.051065432556818044,0.014855961882113529,0.0002944928383391676,1.0370761003187996e-05,1.333333321545507,8.377580403983282,8.377580389295238
h002_k20_eps1e-5,0.02,20,1e-05,186,3.72,0.04476453698540306,0.015039376574892734,0.00030749393945030546,1.0421173179977258e-05,1.333333395643072,8.377580404032082,8.377580389295236
h002_k20_eps1e-5,0.02,20,1e-05,187,3.74,0.03324988970768622,0.013182171575568159,0.00023899069199257504,1.0307347441590844e-05,1.333333304627456,8.377580404051741,8.377580389295238
