label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,70,1.4000000000000001,0.0003210032574413689,0.0007527556548126088,0.00022914653749338113,3.938107557611967e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,71,1.42,0.00031534033496640124,0.0009121858471819346,0.00022919840990012267,3.9937260435551246e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,72,1.44,0.0002944366902006572,0.002639843363170358,0.00022926437458728656,4.454811083063467e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,73,1.46,0.00028977617069494255,0.0003900649090590047,0.00030392059025546804,5.293248513487101e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,74,1.48,0.0002750262363021997,0.0017122575335777321,0.00039406347082338,6.845134161798924e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,75,1.5,0.00027173713976429663,0.001082521549945079,0.0004482528192288032,8.834491256426968e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,76,1.52,0.0002643708754766026,0.0012267537280856577,0.0004480364998988206,1.0788058587788345e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,77,1.54,0.00026540819526993083,0.0018856509683059179,0.0004478121179746004,1.210492711047224e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,78,1.56,0.00025125545212909684,0.0008431364937960093,0.00044757379231271543,1.259254220301697e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,79,1.58,0.0002455878548765936,0.002011071627123852,0.00044733535823749586,1.261724188708822e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,80,1.6,0.00022947621590162055,0.0018114179638106425,0.0004470762261619965,1.2791695922174835e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,81,1.62,0.00023405777469276819,0.0010574837434443784,0.00044689684540270396,1.3617054185429523e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,82,1.6400000000000001,0.00022815699453196224,0.0017269759592079936,0.0004474334658337431,1.5184267634096357e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,83,1.6600000000000001,0.0002371735597142134,0.002220967607167536,0.00044796840637621965,1.7080958546680786e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,84,1.68,0.0002280377692695059,0.0002323889121358337,0.00044849237064250404,1.8477815376118839e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,85,1.7,0.00022430335446837612,0.002500231982955638,0.00044900218454874857,1.9061368594316254e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,86,1.72,0.00020954857028076374,0.0014522228587328203,0.0004495161563840123,1.898301997366557e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,87,1.74,0.0002055877142427192,0.0005620730405658499,0.0004500122770088549,1.9334328033211492e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,88,1.76,0.00019619860118138554,0.0019841667673892974,0.0004505006050619677,2.014767850415498e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,89,1.78,0.00019222442590904486,0.00021382172088281354,0.0004509853471226103,2.0154881503149743e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,90,1.8,0.00017846621488179848,0.0023109309532220656,0.00045146444895395176,2.179644859785569e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,91,1.82,0.00017470534589458987,0.0019282796072152136,0.00045193248460390675,2.2174799930813064e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,92,1.84,0.00016723662370153884,0.0006689512809908364,0.0009221655644068444,3.081062834071721e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,93,1.86,0.00016995812543494745,0.0017426251819406408,0.0017349257179227772,6.055628852232659e-06
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,94,1.8800000000000001,0.00016172745017281669,0.0012570751311317785,0.0021733180675932683,1.0652941556710309e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,95,1.9000000000000001,0.000157963701653566,0.00113606935249674,0.002305283484333935,1.577500982765362e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,96,1.92,0.0001442520473317672,0.0015837252944975462,0.0023119550837444338,1.9210632485794154e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,97,1.94,0.0001465595563051479,0.0011151803189264164,0.0023176885601816494,2.055939162241435e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,98,1.96,0.0001357164707365096,0.0027035946340722744,0.0023224697980722482,2.086281484156534e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,99,1.98,0.00016191526114784946,0.003049700813016926,0.002326315953053229,2.0940074277142233e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,100,2.0,0.00014845775408216098,0.00064315100814992,0.0023291922208923455,2.1095880738024328e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,101,2.02,0.00014912388982408714,0.0020969841896051676,0.0023311114885504313,2.1508619092465523e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,102,2.04,0.00013071288567186251,0.0018881150928784845,0.0023320570527344984,2.20142642883742e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,103,2.06,0.0001330711029159443,0.001132610492609763,0.0023320365381023734,2.2225093405553496e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,104,2.08,0.0001242967407457662,0.0020269528727515484,0.002331052170469862,2.226523724915257e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,105,2.1,0.0001232020193421152,0.00039313997416647983,0.0023290875306900996,2.2680809225347182e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,106,2.12,0.00011637371690160421,0.001558555113661221,0.0023261683999333616,2.3382952202076435e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,107,2.14,0.00013533026025513818,0.0031369584561078863,0.0023222773884923756,2.3531970870109834e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,108,2.16,0.0001240217170281899,0.00048767278612308815,0.0023174247609469645,2.3753603995974564e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,109,2.18,0.00013726854513253632,0.0019742863257526905,0.0023116165656777146,2.4095661887923087e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,110,2.2,0.00011587796601819721,0.0020015267117684866,0.0023048663218209363,2.4127996948873432e-05
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,111,2.22,0.00011334972288451916,0.0005000587990603539,0.002297182167718295,2.440909004121609e-05
