label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_baseline,0.0,0.11578513676636337,132,2.64,0.27365081617674,0.09518789307020407,0.02090954872533291,0.0008847464107959677
h002_k20_rank3_baseline,0.0,0.11578513676636337,133,2.66,0.2630683875880388,0.08765165644563497,0.03749579977234589,0.0023424428766733157
h002_k20_rank3_baseline,0.0,0.11578513676636337,134,2.68,0.3441076166467569,0.072282406615767,0.048926251524180286,0.004178544223446861
h002_k20_rank3_baseline,0.0,0.11578513676636337,135,2.7,0.40015962827689067,0.08257032681023703,0.04738648918529437,0.004444585105031454
h002_k20_rank3_baseline,0.0,0.11578513676636337,136,2.72,0.4144535194722778,0.11037513028171542,0.03861125983762915,0.0033603571614558574
h002_k20_rank3_baseline,0.0,0.11578513676636337,137,2.74,0.3821245610464351,0.09064884541091407,0.026310209176828452,0.0019945104967525086
h002_k20_rank3_baseline,0.0,0.11578513676636337,138,2.7600000000000002,0.3697988217785575,0.08098608226607776,0.01968141878233584,0.0016820220424002773
h002_k20_rank3_baseline,0.0,0.11578513676636337,139,2.7800000000000002,0.3983262115419092,0.05502250505330735,0.032028025784938415,0.0024744852642555625
h002_k20_rank3_baseline,0.0,0.11578513676636337,140,2.8000000000000003,0.42031852329802016,0.01910181376177831,0.04214847147017498,0.004153505476481388
h002_k20_rank3_baseline,0.0,0.11578513676636337,141,2.82,0.4466780350703736,0.025518399388216016,0.05286313949949545,0.006348220437756534
h002_k20_rank3_baseline,0.0,0.11578513676636337,142,2.84,0.4592078580831901,0.053021907865336775,0.05948646539867005,0.00883945831493256
h002_k20_rank3_baseline,0.0,0.11578513676636337,143,2.86,0.4171368805327662,0.10194134054383217,0.0610602091948009,0.012065433450923998
h002_k20_rank3_baseline,0.0,0.11578513676636337,144,2.88,0.33593015343688487,0.08844774111187942,0.06650313870104242,0.015998265169862327
h002_k20_rank3_baseline,0.0,0.11578513676636337,145,2.9,0.3410296731896519,0.0716507696633606,0.07010389582659121,0.01871257567060978
h002_k20_rank3_baseline,0.0,0.11578513676636337,146,2.92,0.3855195000557722,0.06392791355930721,0.06939169002062813,0.019464196980695417
h002_k20_rank3_baseline,0.0,0.11578513676636337,147,2.94,0.41491455516304904,0.0938060975617006,0.06091615984637158,0.019445779085104975
h002_k20_rank3_baseline,0.0,0.11578513676636337,148,2.96,0.3800917446703207,0.11236604151657892,0.06645061612272583,0.018864897562359272
h002_k20_rank3_baseline,0.0,0.11578513676636337,149,2.98,0.2880507814063284,0.08411319000285883,0.07504719283015568,0.01642471228032414
h002_k20_rank3_baseline,0.0,0.11578513676636337,150,3.0,0.2659678480520835,0.052913366668639536,0.07737900294555652,0.014849440066086513
h002_k20_rank3_baseline,0.0,0.11578513676636337,151,3.02,0.34457362961282967,0.02342587755480927,0.07284091897867223,0.01581690915849571
h002_k20_rank3_baseline,0.0,0.11578513676636337,152,3.04,0.401713127962012,0.016162698547526402,0.07190673306102019,0.01802292932339241
h002_k20_rank3_baseline,0.0,0.11578513676636337,153,3.06,0.44257682363883555,0.045866307411989146,0.0632798869253898,0.01863629936161285
h002_k20_rank3_baseline,0.0,0.11578513676636337,154,3.08,0.4395385868554146,0.07735159912866053,0.0713719791606683,0.018206239269180233
h002_k20_rank3_baseline,0.0,0.11578513676636337,155,3.1,0.36724991584853695,0.1065243628253888,0.07161137526908967,0.020363165780655022
h002_k20_rank3_baseline,0.0,0.11578513676636337,156,3.12,0.3319401128312878,0.08023445214286441,0.07381617487431626,0.026313736872334428
h002_k20_rank3_baseline,0.0,0.11578513676636337,157,3.14,0.3721981328117985,0.06006600598889568,0.08853843748583341,0.03296865670189327
h002_k20_rank3_baseline,0.0,0.11578513676636337,158,3.16,0.41439362510572525,0.0775711709045352,0.09492662679038245,0.038134833143162995
h002_k20_rank3_baseline,0.0,0.11578513676636337,159,3.18,0.40839535566200613,0.1151193422711686,0.09212095867872122,0.04115115762049146
h002_k20_rank3_baseline,0.0,0.11578513676636337,160,3.2,0.3352175110039274,0.10910117474540511,0.07239595192412562,0.03785913493764829
h002_k20_rank3_baseline,0.0,0.11578513676636337,161,3.22,0.27105238324701464,0.06850525845681099,0.07187750713811612,0.03392579959124661
h002_k20_rank3_baseline,0.0,0.11578513676636337,162,3.24,0.28664574246084873,0.04263291730399546,0.07391006465395412,0.04005501292517131
h002_k20_rank3_baseline,0.0,0.11578513676636337,163,3.2600000000000002,0.3606867578212258,0.02949720081136962,0.09227448937089483,0.049840173839830464
h002_k20_rank3_baseline,0.0,0.11578513676636337,164,3.2800000000000002,0.3931411712424888,0.01437513889744977,0.11407856569297163,0.052802623308222246
h002_k20_rank3_baseline,0.0,0.11578513676636337,165,3.3000000000000003,0.41359894490958954,0.0715867559747434,0.12047467057589362,0.05530777649274914
h002_k20_rank3_baseline,0.0,0.11578513676636337,166,3.3200000000000003,0.3909993384076484,0.07907245447848915,0.11378985684568453,0.06154696406411794
h002_k20_rank3_baseline,0.0,0.11578513676636337,167,3.34,0.34533195480254864,0.08953264207883486,0.10074350552280105,0.06548317278963837
h002_k20_rank3_baseline,0.0,0.11578513676636337,168,3.36,0.380365932766739,0.06541278273724307,0.10710487274624896,0.06582388978048209
h002_k20_rank3_baseline,0.0,0.11578513676636337,169,3.38,0.4124908091995104,0.06130970738139448,0.11282446168301534,0.06493843826444232
h002_k20_rank3_baseline,0.0,0.11578513676636337,170,3.4,0.42323257145754106,0.10343779681440457,0.10741237478724461,0.06666464187122871
h002_k20_rank3_baseline,0.0,0.11578513676636337,171,3.42,0.3637730188318668,0.10913313637051675,0.09401049317555939,0.07032751463129683
h002_k20_rank3_baseline,0.0,0.11578513676636337,172,3.44,0.2770977805150001,0.08870791625662877,0.10179274096177042,0.0726032902702019
h002_k20_rank3_baseline,0.0,0.11578513676636337,173,3.46,0.22348679491968018,0.0651899423308345,0.10054489916828004,0.07633435089842013
h002_k20_rank3_baseline,0.0,0.11578513676636337,174,3.48,0.24234745521259565,0.0752487465408651,0.09651159935503383,0.0781851540118671
h002_k20_rank3_baseline,0.0,0.11578513676636337,175,3.5,0.33301364180852683,0.07396430702414385,0.09591085997634932,0.07943529817813219
h002_k20_rank3_baseline,0.0,0.11578513676636337,176,3.52,0.37160960180727143,0.06343272039750074,0.10889171917350773,0.0828833210749554
h002_k20_rank3_baseline,0.0,0.11578513676636337,177,3.54,0.39418116998725883,0.08691572406415995,0.11254242918409765,0.0816736233539311
h002_k20_rank3_baseline,0.0,0.11578513676636337,178,3.56,0.3748184359085313,0.08842881114720325,0.10613226310343621,0.08014583522834913
h002_k20_rank3_baseline,0.0,0.11578513676636337,179,3.58,0.3517760024423158,0.08888786230416605,0.10155768650036792,0.07685704879378955
h002_k20_rank3_baseline,0.0,0.11578513676636337,180,3.6,0.3968154764693316,0.06768924847402004,0.10867268352474334,0.07317524490850848
h002_k20_rank3_baseline,0.0,0.11578513676636337,181,3.62,0.4157825881041115,0.07423445074397397,0.12216216642412597,0.07597313463471687
h002_k20_rank3_baseline,0.0,0.11578513676636337,182,3.64,0.4091205628698422,0.10180259885708047,0.1215355845861172,0.07792404711397011
h002_k20_rank3_baseline,0.0,0.11578513676636337,183,3.66,0.35739140047194484,0.07831143244844774,0.10910943130903569,0.08780802036827623
h002_k20_rank3_baseline,0.0,0.11578513676636337,184,3.68,0.2954497865545934,0.07224466207487286,0.10115378127266964,0.08923713387685359
h002_k20_rank3_baseline,0.0,0.11578513676636337,185,3.7,0.27254168838407045,0.06533475469209687,0.10667271060936324,0.08181803079432459
h002_k20_rank3_baseline,0.0,0.11578513676636337,186,3.72,0.31405747530650274,0.06257854654854601,0.10530630899110151,0.0908515739459909
h002_k20_rank3_baseline,0.0,0.11578513676636337,187,3.74,0.4121705303257043,0.06134155385486349,0.09620085759529363,0.09490877223274623
h002_k20_rank3_baseline,0.0,0.11578513676636337,188,3.7600000000000002,0.44220105926412173,0.06656693910568363,0.10094442391141076,0.08758986829979043
h002_k20_rank3_baseline,0.0,0.11578513676636337,189,3.7800000000000002,0.44115621604878186,0.10335828540201525,0.10245366779714389,0.0909895062033909
h002_k20_rank3_baseline,0.0,0.11578513676636337,190,3.8000000000000003,0.3448279851701897,0.13532468038541423,0.0956814892916839,0.0942479212117468
h002_k20_rank3_baseline,0.0,0.11578513676636337,191,3.8200000000000003,0.2529310657881492,0.10748337309568981,0.1006770655117002,0.08948925204468472
h002_k20_rank3_baseline,0.0,0.11578513676636337,192,3.84,0.35596040836687326,0.08365658444844078,0.10865470887992384,0.09102246697989959
h002_k20_rank3_baseline,0.0,0.11578513676636337,193,3.86,0.4494168036596709,0.0938398769919032,0.11050080724120988,0.09662862326906631
h002_k20_rank3_baseline,0.0,0.11578513676636337,194,3.88,0.47836378165155813,0.12526019140836514,0.11696340904663532,0.09232058527710438
h002_k20_rank3_baseline,0.0,0.11578513676636337,195,3.9,0.4291919230458833,0.09512158046943375,0.11122440424059575,0.0891133178248923
h002_k20_rank3_baseline,0.0,0.11578513676636337,196,3.92,0.3670156759801019,0.07987926953938138,0.10055157114386457,0.0915143277230666
h002_k20_rank3_baseline,0.0,0.11578513676636337,197,3.94,0.33322802120166206,0.07702796391501553,0.1105957873334504,0.08532293514183019
h002_k20_rank3_baseline,0.0,0.11578513676636337,198,3.96,0.36263871287533184,0.06962775893680379,0.11367652419360419,0.08559856340992879
h002_k20_rank3_baseline,0.0,0.11578513676636337,199,3.98,0.4399016828267656,0.06405327724861394,0.11032752814184894,0.09445229641747431
h002_k20_rank3_baseline,0.0,0.11578513676636337,200,4.0,0.4702093191793615,0.06609188347975674,0.11031957147208532,0.0898386287951081
h002_k20_rank3_baseline,0.0,0.11578513676636337,201,4.0200000000000005,0.4251307671556839,0.12451900343009166,0.10569182725167853,0.09119056235694459
h002_k20_rank3_baseline,0.0,0.11578513676636337,202,4.04,0.3172875926846727,0.10916173120116661,0.09434752911080264,0.10414340243745164
h002_k20_rank3_baseline,0.0,0.11578513676636337,203,4.0600000000000005,0.36240990139641144,0.09131147845205101,0.10711801388105768,0.10760941332637367
h002_k20_rank3_baseline,0.0,0.11578513676636337,204,4.08,0.4382832264655285,0.10258907366993959,0.11083186235938902,0.10860777179220285
h002_k20_rank3_baseline,0.0,0.11578513676636337,205,4.1,0.4541827635798719,0.13947490206275925,0.11202372272749392,0.11242870393948018
h002_k20_rank3_baseline,0.0,0.11578513676636337,206,4.12,0.34921784794449856,0.1323102876470048,0.10130728333725424,0.10613953663752358
h002_k20_rank3_baseline,0.0,0.11578513676636337,207,4.14,0.19656812981672842,0.10050150709447978,0.10357934907388636,0.09752642559576771
h002_k20_rank3_baseline,0.0,0.11578513676636337,208,4.16,0.11376177071541008,0.08145699441514882,0.1088105718933539,0.09618132453528597
h002_k20_rank3_baseline,0.0,0.11578513676636337,209,4.18,0.21157254600977357,0.07429991652550408,0.11922300935688766,0.09270639140951026
h002_k20_rank3_baseline,0.0,0.11578513676636337,210,4.2,0.3305248750360343,0.07221802814414052,0.11897956722498274,0.09474404233327566
h002_k20_rank3_baseline,0.0,0.11578513676636337,211,4.22,0.382638872518694,0.07507836772290803,0.1066397954599035,0.09901181116188366
h002_k20_rank3_baseline,0.0,0.11578513676636337,212,4.24,0.36157563697617706,0.07434156731912164,0.10614123751260991,0.0963484018834018
h002_k20_rank3_baseline,0.0,0.11578513676636337,213,4.26,0.38549543776321366,0.07514107569150488,0.11184235302131317,0.09267215408920625
h002_k20_rank3_baseline,0.0,0.11578513676636337,214,4.28,0.47331220929052953,0.07017307280547418,0.11764148493036183,0.09010991462464057
h002_k20_rank3_baseline,0.0,0.11578513676636337,215,4.3,0.4760277930051682,0.09947625890747612,0.11355442933652618,0.09005486594962321
h002_k20_rank3_baseline,0.0,0.11578513676636337,216,4.32,0.3982204213274275,0.14160589692630224,0.09797695388187826,0.09272891448286366
h002_k20_rank3_baseline,0.0,0.11578513676636337,217,4.34,0.21097071925596214,0.10617761963898431,0.10482061208509581,0.09989675808746395
h002_k20_rank3_baseline,0.0,0.11578513676636337,218,4.36,0.22338346884189972,0.09297994309419756,0.10891055178529718,0.10604230579364826
h002_k20_rank3_baseline,0.0,0.11578513676636337,219,4.38,0.31864829881781837,0.09190270420634801,0.11425997201588203,0.10761599194697012
h002_k20_rank3_baseline,0.0,0.11578513676636337,220,4.4,0.40325358475558004,0.0872450220855779,0.1078802372339323,0.10927875143368247
h002_k20_rank3_baseline,0.0,0.11578513676636337,221,4.42,0.4954558596495895,0.10281368786064489,0.10281368786064489,0.10894792634606398
