label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_epscrit,0.02,20,0.191,167,3.34,0.0016192288297982949,6.936568252128839e-05,6.047957340381647e-09,1.1225192267756212e-07,1.3333333310634388,8.377580369155435,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,168,3.36,0.0024103397233791435,7.577082599934842e-05,7.122845580218476e-09,1.1720849134134674e-07,1.3333333311408897,8.377580368932742,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,169,3.38,0.001972190485100112,7.42260072477126e-05,6.883695888900021e-09,1.165629689643977e-07,1.3333333307594637,8.377580368710479,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,170,3.4,0.001838160706609383,6.875836243807618e-05,5.922304707120569e-09,1.1415947301078968e-07,1.333333331229022,8.377580368488323,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,171,3.42,0.0026330572943405683,8.114587926777293e-05,8.142041146647439e-09,1.250369972813894e-07,1.3333333306311919,8.377580368266761,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,172,3.44,0.0013176532899008347,6.484847290426275e-05,5.3260745716655715e-09,1.105360908458923e-07,1.3333333311851892,8.37758036804514,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,173,3.46,0.0027839596785211415,7.975676924625314e-05,7.846084952962118e-09,1.282616011882857e-07,1.3333333306425499,8.377580367824072,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,174,3.48,0.0015434794978065674,6.982622353634504e-05,6.138446125257804e-09,1.0709008827342568e-07,1.3333333309418722,8.377580367603061,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,175,3.5,0.0023484158738965723,7.41449790405507e-05,6.830483435804806e-09,1.2015280800317994e-07,1.33333333090561,8.377580367382333,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,176,3.52,0.0020193827225561045,7.45790699455289e-05,6.938770345247646e-09,1.15359435193425e-07,1.3333333304968198,8.377580367161908,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,177,3.54,0.0019394458555311613,7.087717887877986e-05,6.284370371786328e-09,1.1252830254853761e-07,1.333333331164806,8.377580366941514,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,178,3.56,0.00238545488059957,7.766961310589305e-05,7.487047261213952e-09,1.2196124879762683e-07,1.3333333303188755,8.377580366721533,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,179,3.58,0.0015914670360972453,6.76873411937531e-05,5.765829118805155e-09,1.1105818923300035e-07,1.3333333310438733,8.377580366501492,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,180,3.6,0.0026880301936881112,8.021692459131785e-05,7.952860867817599e-09,1.23143874174598e-07,1.3333333304730859,8.377580366281824,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,181,3.62,0.0014659228387934977,6.774181212537407e-05,5.790331908867591e-09,1.1127953322678076e-07,1.333333330741605,8.377580366062137,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,182,3.64,0.0024910280970036752,7.59538139697849e-05,7.1471665621358906e-09,1.2039163271029141e-07,1.333333330666405,8.37758036584264,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,183,3.66,0.001998842187484197,7.5309256787812e-05,7.082407537446764e-09,1.1453767074023528e-07,1.333333330455841,8.377580365623336,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,184,3.68,0.0018023364366922831,6.832791084962119e-05,5.856169930965533e-09,1.1474028043468655e-07,1.333333330844468,8.377580365403931,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,185,3.7,0.0026042659600441463,8.035937067121111e-05,7.985743048782557e-09,1.2595444201328733e-07,1.3333333301993908,8.377580365184922,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,186,3.72,0.0014567311712831775,6.701000868589506e-05,5.669382686942977e-09,1.0887569119742066e-07,1.333333330894002,8.377580364965661,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,187,3.74,0.0026846868632252755,7.907114194141139e-05,7.726573085057144e-09,1.2738523314630403e-07,1.333333330233161,8.377580364746741,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,188,3.7600000000000002,0.0015684428813563217,6.944825120289051e-05,6.068765096392226e-09,1.0888594107465102e-07,1.3333333305722102,8.37758036452769,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,189,3.7800000000000002,0.0024794538739279135,7.65154674776152e-05,7.259917145804406e-09,1.2017928744669986e-07,1.333333330559333,8.377580364308754,8.377580389295257
h002_k20_epscrit,0.02,20,0.191,190,3.8000000000000003,0.0018446070686589518,7.254041304966249e-05,6.587554586261104e-09,1.1469483186194e-07,1.333333330172409,8.377580364089876,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,191,3.8200000000000003,0.0020686063692471317,7.170450637923562e-05,6.41491189376211e-09,1.1517719368703124e-07,1.3333333307461757,8.377580363870896,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,192,3.84,0.0023943211709033328,7.879164176323291e-05,7.704633189288338e-09,1.2090202741119185e-07,1.3333333300258792,8.37758036365213,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,193,3.86,0.0015023650781688686,6.618394278679523e-05,5.525220380674772e-09,1.1317626109224026e-07,1.3333333306754183,8.377580363433099,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,194,3.88,0.002770467079370289,8.088700632320644e-05,8.072906201748816e-09,1.2627471509686109e-07,1.33333333005491,8.377580363214314,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,195,3.9,0.0014712151036866334,6.843524037072614e-05,5.9084219187970205e-09,1.0962562177355451e-07,1.3333333304796597,8.3775803629953,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,196,3.92,0.0024505481817090977,7.525024546103457e-05,7.021124385518168e-09,1.2180821240341353e-07,1.333333330242306,8.377580362776328,8.37758038929525
h002_k20_epscrit,0.02,20,0.191,197,3.94,0.0020037121943737787,7.506969697720183e-05,7.0338053498556614e-09,1.1493262168872724e-07,1.3333333301070058,8.377580362557389,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,198,3.96,0.0018976272928459732,6.998386848202317e-05,6.132911499990904e-09,1.1388702878237253e-07,1.3333333305283723,8.377580362338199,8.377580389295249
h002_k20_epscrit,0.02,20,0.191,199,3.98,0.0024383728459993494,7.823099032128295e-05,7.58701246724201e-09,1.2485095201148142e-07,1.3333333298125223,8.377580362119215,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,200,4.0,0.0015828850801630563,6.792462569534239e-05,5.8074220560446985e-09,1.1002505206320088e-07,1.333333330537715,8.37758036189987,8.37758038929525
