label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps030,0.3,0.005,678,6.78,0.007734050120305119,0.0001137502678414854,1.4717144894489068e-08,0.051353038939105214
h001_k5_eps030,0.3,0.005,679,6.79,0.007721490365353367,0.00010656372736989065,1.2924602634476487e-08,0.05144559219204163
h001_k5_eps030,0.3,0.005,680,6.8,0.007734169333379069,0.00011375197927086427,1.471762294851427e-08,0.05148143285313901
h001_k5_eps030,0.3,0.005,681,6.8100000000000005,0.007722001753983813,0.00010657519874191579,1.2927435302745853e-08,0.05157423779371124
h001_k5_eps030,0.3,0.005,682,6.82,0.007734761996982643,0.00011376326052655774,1.4720551549470725e-08,0.05161017163710217
h001_k5_eps030,0.3,0.005,683,6.83,0.007722180318190728,0.00010657509613083494,1.2927354345876632e-08,0.05170264451546132
h001_k5_eps030,0.3,0.005,684,6.84,0.00773516348276541,0.00011377029408312766,1.4722384275470044e-08,0.051738707464857696
h001_k5_eps030,0.3,0.005,685,6.8500000000000005,0.007722444349512221,0.00010657855469772243,1.2928187658896496e-08,0.051831110526146536
h001_k5_eps030,0.3,0.005,686,6.86,0.007735368025681248,0.0001137727913970207,1.472302567347808e-08,0.05186727934432866
h001_k5_eps030,0.3,0.005,687,6.87,0.007722664701208167,0.0001065813773054821,1.2928872477076807e-08,0.05195959077044227
h001_k5_eps030,0.3,0.005,688,6.88,0.007735542004037654,0.00011377575127618785,1.472379463556532e-08,0.051995678140415294
h001_k5_eps030,0.3,0.005,689,6.890000000000001,0.007722621422242257,0.00010657930471201216,1.2928362418716912e-08,0.05208790664266764
h001_k5_eps030,0.3,0.005,690,6.9,0.007735456843347865,0.00011377450811593148,1.4723466359310377e-08,0.05212426923771459
h001_k5_eps030,0.3,0.005,691,6.91,0.007722977478179696,0.00010658695943119484,1.2930242601875538e-08,0.05221656931735571
h001_k5_eps030,0.3,0.005,692,6.92,0.007735756154150591,0.00011377984443465702,1.4724843535240585e-08,0.05225285599937485
h001_k5_eps030,0.3,0.005,693,6.93,0.007722999958071672,0.00010658531088958416,1.2929820330382125e-08,0.05234509146722726
h001_k5_eps030,0.3,0.005,694,6.94,0.007735907289375962,0.00011378280306577077,1.472561931938269e-08,0.05238161147743453
h001_k5_eps030,0.3,0.005,695,6.95,0.007723516552260521,0.00010659544368534219,1.2932323171721861e-08,0.052474055069858354
h001_k5_eps030,0.3,0.005,696,6.96,0.00773613789452672,0.00011378642083140329,1.472652885138209e-08,0.052510494251610695
h001_k5_eps030,0.3,0.005,697,6.97,0.007723728666640052,0.0001065975306512483,1.2932810217936387e-08,0.05260294644519107
h001_k5_eps030,0.3,0.005,698,6.98,0.007736566488888928,0.00011379422915298465,1.4728564199079519e-08,0.052639565973310355
h001_k5_eps030,0.3,0.005,699,6.99,0.007724052030062485,0.00010660229638078066,1.2933954708304641e-08,0.052731928222645344
h001_k5_eps030,0.3,0.005,700,7.0,0.007736759547220695,0.00011379643113941924,1.472911332247549e-08,0.05276848895787686
h001_k5_eps030,0.3,0.005,701,7.01,0.007724205915209573,0.00010660342698739544,1.2934223312076877e-08,0.0528605534037651
h001_k5_eps030,0.3,0.005,702,7.0200000000000005,0.007736881504868452,0.00011379840516277122,1.4729650133827271e-08,0.05289716685957037
h001_k5_eps030,0.3,0.005,703,7.03,0.0077240203485862075,0.00010659960495831856,1.2933284879522989e-08,0.052989178012675414
h001_k5_eps030,0.3,0.005,704,7.04,0.0077368074416146095,0.00011379751800613679,1.4729423442437206e-08,0.05302607202498795
h001_k5_eps030,0.3,0.005,705,7.05,0.007724384856663883,0.0001066075777794077,1.2935252360387474e-08,0.05311827897746451
h001_k5_eps030,0.3,0.005,706,7.0600000000000005,0.007737041264367733,0.00011380143310500193,1.473041877667226e-08,0.053155073134123126
h001_k5_eps030,0.3,0.005,707,7.07,0.007724215722075653,0.00010660230086678097,1.2933915658750597e-08,0.053247019640259095
h001_k5_eps030,0.3,0.005,708,7.08,0.007737341783420819,0.00011380730413830035,1.4731987205889516e-08,0.0532842885398229
h001_k5_eps030,0.3,0.005,709,7.09,0.0077246850653540184,0.00010661126985378305,1.2936124388784456e-08,0.05337625314348855
h001_k5_eps030,0.3,0.005,710,7.1000000000000005,0.007737594315428644,0.00011381118085715676,1.4732977671314476e-08,0.05341350171781665
h001_k5_eps030,0.3,0.005,711,7.11,0.007724856988239685,0.00010661305030177952,1.2936541190706185e-08,0.05350547369032834
h001_k5_eps030,0.3,0.005,712,7.12,0.007738145205177578,0.00011382199130321373,1.4735809393261172e-08,0.05354300328778755
h001_k5_eps030,0.3,0.005,713,7.13,0.0077253172528158115,0.00010661930094125659,1.2938054955051759e-08,0.053634837320359216
h001_k5_eps030,0.3,0.005,714,7.140000000000001,0.007738281058811246,0.00011382308210218887,1.473605264443281e-08,0.053672167664254616
h001_k5_eps030,0.3,0.005,715,7.15,0.0077254943354320964,0.00010662175923288226,1.293864823424882e-08,0.053763960053971306
h001_k5_eps030,0.3,0.005,716,7.16,0.00773842637022047,0.00011382551973104735,1.4736690814177261e-08,0.05380132150636576
h001_k5_eps030,0.3,0.005,717,7.17,0.007725435387732459,0.00010661967568222656,1.2938132420043445e-08,0.05389297612115882
h001_k5_eps030,0.3,0.005,718,7.18,0.007738306313432021,0.0001138232918260778,1.473610750041591e-08,0.053930582884086434
h001_k5_eps030,0.3,0.005,719,7.19,0.0077258861256059895,0.00010662903217216889,1.2940452243888584e-08,0.05402250777414164
h001_k5_eps030,0.3,0.005,720,7.2,0.0077385942347105675,0.0001138284370426045,1.4737421433934756e-08,0.05405983237123949
h001_k5_eps030,0.3,0.005,721,7.21,0.00772568481394028,0.00010662268378021211,1.2938855243819975e-08,0.05415146779548264
h001_k5_eps030,0.3,0.005,722,7.22,0.007738633739302473,0.00011382924913469192,1.473765437370156e-08,0.05418910307488391
h001_k5_eps030,0.3,0.005,723,7.23,0.007725796344538749,0.00010662483190578601,1.29393979478875e-08,0.05428083280238616
h001_k5_eps030,0.3,0.005,724,7.24,0.007738632163214129,0.00011382952944712014,1.4737718073692828e-08,0.054318553204080994
h001_k5_eps030,0.3,0.005,725,7.25,0.0077261390451284885,0.00010663186059717671,1.2941134941166584e-08,0.054410398787764554
h001_k5_eps030,0.3,0.005,726,7.26,0.007739159410443809,0.00011383971847455228,1.4740392630878226e-08,0.054448354434503375
h001_k5_eps030,0.3,0.005,727,7.2700000000000005,0.007726576896435786,0.00010663836165962199,1.2942707157588996e-08,0.05454010362947964
h001_k5_eps030,0.3,0.005,728,7.28,0.0077393746550017285,0.00011384214726510906,1.4740992620573691e-08,0.05457802053984311
