label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps0,0.02,20,0.0,25,0.5,0.018876415519890374,0.0006831584542644753,5.757074660719638e-07,7.620667162013508e-07,1.333333342557184,8.377580409117789,8.377580389295249
h002_k20_eps0,0.02,20,0.0,26,0.52,0.019047000776797104,0.0007902343663221148,7.7114450527477e-07,7.792143123670094e-07,1.333333327439378,8.377580409080515,8.377580389295249
h002_k20_eps0,0.02,20,0.0,27,0.54,0.02488302128709222,0.0009458053782085571,1.1047507318964244e-06,9.791580388003279e-07,1.333333342528312,8.377580409047235,8.377580389295247
h002_k20_eps0,0.02,20,0.0,28,0.56,0.024949555806528825,0.0011868234752732373,1.7432704750710183e-06,1.0232855651111069e-06,1.3333333270135745,8.37758040900803,8.377580389295249
h002_k20_eps0,0.02,20,0.0,29,0.58,0.03146569400434381,0.0013693007240998573,2.3219185129214854e-06,1.2643727340758278e-06,1.3333333423740357,8.37758040897457,8.377580389295249
h002_k20_eps0,0.02,20,0.0,30,0.6,0.03291861465475878,0.0018575047028000467,4.285189336758314e-06,1.3807210460824784e-06,1.3333333264397509,8.377580408934524,8.377580389295249
h002_k20_eps0,0.02,20,0.0,31,0.62,0.04202426430862015,0.002240383556634696,6.245570642190851e-06,1.7083569683020685e-06,1.33333334481856,8.377580408902272,8.377580389295247
h002_k20_eps0,0.02,20,0.0,32,0.64,0.04432784362414791,0.0032986078815349443,1.360576370072811e-05,1.8875818084790694e-06,1.3333333239752125,8.377580408862256,8.377580389295247
h002_k20_eps0,0.02,20,0.0,33,0.66,0.05119289356661885,0.003954949250360357,1.9658154556151874e-05,2.154333171391723e-06,1.3333333471894917,8.377580408827102,8.377580389295247
h002_k20_eps0,0.02,20,0.0,34,0.68,0.05230115299622403,0.00573402556487437,4.161849594995535e-05,2.34939080505742e-06,1.3333333219620358,8.377580408787615,8.377580389295249
h002_k20_eps0,0.02,20,0.0,35,0.7000000000000001,0.05621137182297253,0.0069406834215323095,6.154790633575524e-05,2.5260637137344104e-06,1.3333333499340978,8.377580408747237,8.377580389295247
h002_k20_eps0,0.02,20,0.0,36,0.72,0.056093207655784856,0.009227073102342496,0.00010992132035150503,2.6380297102891287e-06,1.3333333180790086,8.377580408704949,8.377580389295247
h002_k20_eps0,0.02,20,0.0,37,0.74,0.059374936814238256,0.011099817448502162,0.00016101788731516395,2.8650869610516986e-06,1.3333333523825561,8.377580408665413,8.377580389295247
h002_k20_eps0,0.02,20,0.0,38,0.76,0.06080496426059049,0.014390812309929982,0.00027466721138212706,3.008134762594653e-06,1.3333333172614397,8.3775804086237,8.377580389295249
h002_k20_eps0,0.02,20,0.0,39,0.78,0.06415957951713941,0.017622399647628715,0.00041951182308495215,3.264847045250937e-06,1.333333352824193,8.377580408585963,8.377580389295249
h002_k20_eps0,0.02,20,0.0,40,0.8,0.061677736529010235,0.022370856604098013,0.0006925220864969363,3.3904359968395374e-06,1.333333321251564,8.377580408540737,8.377580389295249
h002_k20_eps0,0.02,20,0.0,41,0.8200000000000001,0.06418418563928865,0.027063050141597367,0.001042892821817712,3.6656539925061702e-06,1.3333333499152484,8.377580408505827,8.377580389295249
h002_k20_eps0,0.02,20,0.0,42,0.84,0.06368324306463423,0.033125728316213174,0.0016207430226832555,3.8543739874401815e-06,1.3333333251647064,8.37758040845919,8.377580389295252
h002_k20_eps0,0.02,20,0.0,43,0.86,0.0626772620346034,0.03869176417641291,0.002311571872056291,4.069864467020081e-06,1.3333333478639928,8.377580408424771,8.377580389295252
h002_k20_eps0,0.02,20,0.0,44,0.88,0.06162702408681309,0.04389755553595203,0.00314037731724917,4.289320392757583e-06,1.3333333293220746,8.37758040837314,8.377580389295254
h002_k20_eps0,0.02,20,0.0,45,0.9,0.05779960143013245,0.0470607429214775,0.0038328585442583183,4.387716443395946e-06,1.3333333435147563,8.377580408335787,8.377580389295252
h002_k20_eps0,0.02,20,0.0,46,0.92,0.05434521849342739,0.047754143493765326,0.004208779088763757,4.618936558377201e-06,1.3333333312386284,8.377580408279343,8.377580389295254
h002_k20_eps0,0.02,20,0.0,47,0.9400000000000001,0.04933771374210131,0.04581901121330053,0.004108023840647782,4.682806947415281e-06,1.3333333381020214,8.377580408240144,8.377580389295252
h002_k20_eps0,0.02,20,0.0,48,0.96,0.05494079987948895,0.042461124369309426,0.0036785326801898207,5.013398651202004e-06,1.3333333343173102,8.377580408191637,8.377580389295254
h002_k20_eps0,0.02,20,0.0,49,0.98,0.05620799934313463,0.037439528273020314,0.002938047289218498,4.898163702611051e-06,1.3333333323898708,8.377580408135193,8.377580389295254
h002_k20_eps0,0.02,20,0.0,50,1.0,0.05685038794124701,0.03297881642717578,0.002250113786135696,4.948491584401006e-06,1.3333333431984309,8.37758040806565,8.377580389295256
h002_k20_eps0,0.02,20,0.0,51,1.02,0.04429874241525951,0.028209072611082856,0.0015923140099234066,4.755058434599939e-06,1.3333333173424013,8.377580407997025,8.377580389295254
h002_k20_eps0,0.02,20,0.0,52,1.04,0.030207482937279376,0.02476379192844455,0.0011462191297053172,4.744626896161717e-06,1.3333333605058897,8.377580407928056,8.377580389295254
h002_k20_eps0,0.02,20,0.0,53,1.06,0.025667459765350256,0.02150694285162805,0.0008045475475074469,4.6562963171432975e-06,1.3333333026284748,8.377580407860876,8.377580389295254
h002_k20_eps0,0.02,20,0.0,54,1.08,0.026388724992762482,0.018763237300469564,0.0005712794303240002,4.633747575140414e-06,1.333333366164395,8.377580407794266,8.377580389295256
h002_k20_eps0,0.02,20,0.0,55,1.1,0.03396524663053103,0.01689871828898837,0.00043407110084985674,4.731244185300289e-06,1.3333333055339596,8.377580407739103,8.377580389295257
h002_k20_eps0,0.02,20,0.0,56,1.12,0.039745091852576624,0.01622501888262278,0.00038166968369428956,4.8796135786946676e-06,1.3333333551992497,8.377580407687256,8.377580389295257
h002_k20_eps0,0.02,20,0.0,57,1.1400000000000001,0.048772015836744106,0.01611411743210139,0.0003658374231158429,5.054023570844319e-06,1.3333333181023312,8.377580407633332,8.377580389295261
h002_k20_eps0,0.02,20,0.0,58,1.16,0.03974265805562971,0.015650133322825666,0.0003426551169635633,4.882895455096061e-06,1.3333333453559926,8.377580407561316,8.377580389295257
h002_k20_eps0,0.02,20,0.0,59,1.18,0.03155749817673156,0.013093235481744942,0.0002391584981707492,4.83517399688547e-06,1.3333333359028545,8.377580407479016,8.377580389295257
h002_k20_eps0,0.02,20,0.0,60,1.2,0.03326001394287744,0.008810242540962994,0.00010799604273854019,5.153687814250803e-06,1.3333333326456331,8.377580407453136,8.377580389295257
h002_k20_eps0,0.02,20,0.0,61,1.22,0.03943770534352714,0.004196889341755625,2.4453286478961262e-05,5.566129552226856e-06,1.3333333491587622,8.377580407403057,8.377580389295257
