label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank1_full,1.0,0.11578513683838942,128,2.56,3.3647772068601256e-12,3.3647772068601256e-12,0.09059013030164591,0.004997169788835698,0.00015286839947591436
h002_k20_rank1_full,1.0,0.11578513683838942,129,2.58,2.5812130211022577e-12,2.5812130211022577e-12,0.07955208240768799,0.010572565412112928,0.0002694151214862694
h002_k20_rank1_full,1.0,0.11578513683838942,130,2.6,5.226227436927466e-13,5.226227436927466e-13,0.06202710773982378,0.01468482243992996,0.0004194762996803004
h002_k20_rank1_full,1.0,0.11578513683838942,131,2.62,-4.941225380250547e-13,4.941225380250547e-13,0.041983482498497114,0.014628450046424513,0.00043942818749672605
h002_k20_rank1_full,1.0,0.11578513683838942,132,2.64,2.885752400927366e-12,2.885752400927366e-12,0.04986627139818268,0.009780737425582825,0.00030385886127523896
h002_k20_rank1_full,1.0,0.11578513683838942,133,2.66,-3.142670151889959e-12,3.142670151889959e-12,0.07713942945509034,0.005506007311537828,0.0002205273697058934
h002_k20_rank1_full,1.0,0.11578513683838942,134,2.68,-2.950169622484289e-12,2.950169622484289e-12,0.08820066499427201,0.005508788119329315,0.00022324453802670714
h002_k20_rank1_full,1.0,0.11578513683838942,135,2.7,-1.2613313171705443e-12,1.2613313171705443e-12,0.09180919956100528,0.007112918212284015,0.00029263632911992937
h002_k20_rank1_full,1.0,0.11578513683838942,136,2.72,-9.845084816828553e-13,9.845084816828553e-13,0.07210334701542324,0.012006133931260064,0.00042042630785163254
h002_k20_rank1_full,1.0,0.11578513683838942,137,2.74,-3.657355668318374e-12,3.657355668318374e-12,0.04434134398690176,0.013137053810264282,0.0004682360952737399
h002_k20_rank1_full,1.0,0.11578513683838942,138,2.7600000000000002,-3.120527274080853e-12,3.120527274080853e-12,0.044645690561548004,0.009446214285954345,0.00036538815114079223
h002_k20_rank1_full,1.0,0.11578513683838942,139,2.7800000000000002,-3.4125827164110945e-13,3.4125827164110945e-13,0.07870117682546732,0.005339783352888494,0.00025867374109627485
h002_k20_rank1_full,1.0,0.11578513683838942,140,2.8000000000000003,7.357309206312834e-14,7.357309206312834e-14,0.1074699436245349,0.005379289454941438,0.0002657583261182595
h002_k20_rank1_full,1.0,0.11578513683838942,141,2.82,-2.00406358175087e-12,2.00406358175087e-12,0.0943065785985078,0.011601185903464612,0.00042313653804905004
h002_k20_rank1_full,1.0,0.11578513683838942,142,2.84,-8.165672998883267e-13,8.165672998883267e-13,0.08583851634559832,0.02128760319948689,0.0008613488023340904
h002_k20_rank1_full,1.0,0.11578513683838942,143,2.86,1.2347067812612522e-13,1.2347067812612522e-13,0.0633791584865866,0.02738627207364034,0.0013316470438250508
h002_k20_rank1_full,1.0,0.11578513683838942,144,2.88,1.7831083831687522e-12,1.7831083831687522e-12,0.055990078298041764,0.02587539804077794,0.0012877198237768314
